"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
0 0 0.706 1.699 246.332 243.159 192.25 187.633 0.552 0.543 1.402 2.291 2.827 0.141 NA 16 1.419 0.001 0 1.318 3.983 0.002 0.132 0.269 3.23 0.004 0.014 0.026 0.91 0 0.01 0.001 1.877
0 0 0.336 1.322 197.543 161.232 217.568 197.489 0.572 0.77 1.022 2.894 3.158 0.247 NA 16 1.922 0.002 0.001 0 6.842 0.007 0.034 0 6.977 0.002 0.01 0.053 0.809 0.001 0.015 0 3.834
0 0.006 0.274 1.572 244.884 186.358 213.634 178.395 0.626 0.834 0.684 2.557 2.248 0.148 NA 16 1.448 0.002 0.249 0.994 4.062 0.001 0.017 0.47 4.768 0 0.008 0.566 1.359 0.009 0.013 0 2.684
0 0 0.913 1.516 175.982 209.554 187.016 168.946 0.405 0.475 0.611 1.83 2.157 0.134 NA 16 1.214 0.003 0.247 0.933 2.949 0 0.127 0.67 2.28 0.004 0.005 0.161 0.628 0.001 0.002 0 1.502
0 0 0.481 1.535 197.883 231.749 232.34 182.357 0.65 0.349 0.695 1.966 2.936 0.132 NA 16 1.639 0.001 0 1.283 6.204 0 0.023 0.142 1.582 0.003 0.007 0.028 1.384 0.003 0.007 0.126 0.542
0 0 0.336 1.96 259.197 223.96 201.686 183.585 0.587 0.508 2.509 2.951 3.204 0.236 NA 16 1.721 0.004 0 1.631 5.178 0.002 0.053 0.537 4.658 0.001 0.022 0.098 1.81 0.001 0 0.382 0.138
0.004 0 0.666 1.523 226.041 192.472 183.053 170.725 0.732 0.719 1.557 2.174 2.288 0.133 NA 16 1.393 0.002 0.26 0 5.724 0.003 0.039 0.807 3.445 0 0.005 0.229 0.821 0.007 0.004 0.029 0.799
0 0 0.916 1.621 210.149 232.422 218.407 176.273 0.5 0.719 1.566 2.707 2.517 0.184 NA 16 1.348 0.008 0 0.002 5.736 0 0.035 0.471 3.746 0.001 0.025 0.101 0.41 0 0.06 0.345 0.441
0 0 0.392 2.152 236.422 204.049 206.79 196.385 0.6 0.999 0.945 2.884 3.696 0.15 NA 16 1.761 0 0.351 0 7.112 0 0.045 0.488 2.118 0 0.008 0.316 0.06 0 0.002 0.161 3.563
0 0 0.767 1.718 232.729 221.146 212.108 192.844 0.575 0.968 0.934 3.695 2.841 0.246 NA 16 1.758 0 0 0 5.898 0 0 0 6.536 0.005 0.016 0.081 0.959 0 0.055 0.928 2.527
0.002 0.001 0.958 1.216 218.403 204.645 212.503 158.356 0.726 1.257 1.275 1.872 2.378 0.536 NA 16 1.572 0 0 0.001 5.271 0 0.096 0.557 3.808 0.003 0 0.02 1.045 0.003 0.002 0 0.901
0 0.433 0.761 2.015 197.876 199.727 223.975 191.408 1.114 0.608 1.056 2.176 2.793 0.219 NA 16 1.582 0.005 0 0.001 5.58 0.001 0.068 1.422 6.818 0.002 0.015 0.476 2.919 0 0.002 0.167 1.969
0 0.001 0.743 1.716 196.917 241.964 185.821 184.241 0.617 0.394 1.337 2.61 2.623 0.156 NA 16 1.645 0.002 0 0 3.473 0.002 0.03 0.133 2.932 0.001 0.01 0.107 2.453 0 0.003 0.028 1.836
0 0 0.277 1.146 212.482 217.171 162.861 181.541 0.401 0.433 1.076 1.914 1.85 0.116 NA 16 1.492 0.001 0.235 1.031 4.155 0.004 0 0.681 3.115 0 0 0 0.38 0.004 0.001 0.07 0.792
0 0.001 0 1.495 229.931 222.778 224.95 182.65 0.456 0.518 0.909 2.031 2.115 0.085 NA 16 1.556 0.002 0 0 5.701 0 0 0.09 1.24 0.005 0.022 0.061 0.152 0.001 0.032 0.074 0.279
0 0 1.429 2.306 198.792 218.997 150.027 165.674 1.355 0.573 3.144 3.671 3.708 0.187 NA 16 1.448 0.009 0.484 0.06 6.487 0.004 0.001 0.12 3.911 0.001 0.022 0.054 0.472 0.004 0.066 0.504 0.49
