"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 NA NA -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 5 5 5 5 -1 -1 -1 -1 -1 NA NA -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 2 2 2 2 0 0 0 0 0 NA NA -4 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 NA NA -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2 -2 -2 -2 1 1 1 1 -2 -2 -2 -2 -2 NA NA -5 -3 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 NA NA -4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 NA NA -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2 -2 -2 -2 6 4 4 4 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA -4 -2 0 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 0
-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA -5 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-1 -1 -1 -1 2 2 2 1 -1 -1 -1 -1 -1 NA NA -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 NA NA -4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-3 -3 -3 -3 -1 -1 -1 -1 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -2 -2 13 8 12 10 -2 -2 -2 -1 -2 NA NA -4 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-1 -1 -1 0 2 2 2 2 -1 -1 -1 0 0 NA NA -4 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 0
-1 -1 -1 -1 20 17 16 16 -1 -1 -1 -1 -1 NA NA -4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 0 2 -1 -1 -1 -1 -1 -1 -1 NA NA -4 -3 -2 -1 -1 -1 -2 -1 -1 -1 -1 -2 -1 -1 -2 -2 -1 -1
-1 -1 -1 -1 0 -1 0 -1 -1 -1 -1 -1 -1 NA NA -4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 0 0 0 0 -1 -1 -1 -1 0 NA NA -4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-3 -3 -3 -3 -2 -2 -2 -2 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -2 -2 0 0 8 0 -3 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -2 -2 -3 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-1 -1 -1 -1 2 2 2 2 -1 -1 -1 -1 -1 NA NA -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2 -2 -2 -2 3 5 4 3 -2 -2 -1 -1 -1 NA NA -4 -2 -2 -2 -1 0 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
