"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
-1 -1 0 0 18 18 17 15 -1 -1 0 0 0 -1 -1 -4 0 -1 -1 0 5 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 0
0 0 0 0 8 8 9 9 0 0 0 0 0 0 0 -4 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 14 15 16 15 0 0 0 1 1 0 0 -4 -1 0 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0
-1 -1 -1 -1 7 9 9 8 -1 -1 -1 -1 -1 0 0 -4 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2 -2 -1 -1 15 12 12 12 -1 -1 -1 0 -1 -1 0 -5 -2 -2 -1 0 0 -2 -2 -1 -1 -2 -1 -1 -1 -2 -2 -1 -2
0 0 0 0 12 11 10 9 0 0 0 0 0 0 0 -4 -1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
-2 -1 -1 -1 14 12 14 12 -2 -1 -1 -1 -1 -1 -2 -4 -2 -2 -1 -1 0 -2 -1 -1 -1 -2 -1 -2 -2 -2 -2 -2 -1
-1 -1 -1 -1 16 14 15 13 -1 -1 0 0 -1 -1 -1 -4 -1 -1 -1 0 0 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1
-2 -2 -1 -1 17 15 16 15 -2 -2 -1 -1 -1 -2 -2 -4 -1 -2 -2 0 2 -2 -2 0 -1 -2 -2 0 -2 -2 -2 0 -2
0 0 0 0 15 15 15 13 0 0 1 1 1 0 0 -4 -1 0 0 1 1 0 -1 0 0 0 0 0 0 0 -1 0 0
