"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
1 0.905 0.874 0.857 0.001 0.001 0.003 0.002 0.971 0.853 0.88 0.858 0.867 NA 1 0.104 0.829 1 0.883 0.787 0.681 0.992 0.987 0.89 0.024 1 1 0.995 0.96 1 0.999 0.993 0.988
1 0.858 0.836 0.849 0.001 0 0.002 0 0.967 0.856 0.798 0.849 0.846 NA 1 0.119 0.804 1 0.861 0.752 0.61 1 0.994 0.864 0 1 0.999 0.995 0.992 1 1 0.998 0.979
1 0.929 0.914 0.898 0.008 0.008 0.007 0.008 0.97 0.884 0.876 0.871 0.915 NA 1 0.112 0.853 1 0.952 0.836 0.688 1 0.997 0.935 0.041 0.999 0.996 0.991 0.978 1 1 0.993 0.994
1 0.878 0.892 0.867 0.001 0.001 0.001 0 0.971 0.873 0.853 0.862 0.881 NA 1 0.101 0.829 1 0.904 0.79 0.609 1 0.997 0.972 0.048 1 1 0.999 0.969 1 1 0.99 0.993
1 0.844 0.869 0.869 0.001 0.001 0.002 0.002 0.962 0.854 0.852 0.849 0.875 NA 1 0.092 0.816 1 0.864 0.818 0.602 0.999 0.994 0.951 0.016 1 1 0.996 0.968 1 1 0.993 0.992
0.999 0.887 0.891 0.874 0 0 0.001 0.005 0.965 0.87 0.818 0.871 0.86 NA 1 0.099 0.811 1 0.89 0.796 0.628 1 0.962 0.907 0.04 0.999 1 0.991 0.977 1 1 0.997 0.985
1 0.902 0.892 0.904 0.004 0.053 0.006 0.003 0.97 0.887 0.859 0.875 0.888 NA 1 0.117 0.846 1 0.945 0.839 0.744 1 0.996 0.974 0.069 1 0.999 0.994 0.987 1 1 0.998 0.992
1 0.789 0.809 0.781 0 0 0 0 0.954 0.823 0.791 0.805 0.803 NA 1 0.09 0.76 1 0.771 0.673 0.518 0.998 0.991 0.963 0 1 0.999 0.993 0.975 0.999 0.999 0.997 0.962
1 0.875 0.884 0.877 0.001 0.002 0.001 0.005 0.97 0.872 0.851 0.87 0.878 NA 1 0.115 0.863 0.999 0.9 0.775 0.646 0.999 0.995 0.899 0.023 1 1 0.992 0.982 1 1 0.986 0.98
1 0.911 0.881 0.875 0 0 0.001 0.008 0.976 0.882 0.875 0.848 0.876 NA 0 0.117 0.853 0.999 0.897 0.839 0.681 1 0.954 0.902 0.032 1 0.996 0.991 0.985 0.999 1 0.998 0.977
