"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
-3 -3 -3 -3 -2 -2 -2 -2 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -2 -2 3 3 3 2 -2 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -2 -2 -2 -2 -2 -2 -3 -2 -2 -2 -2 -2 -2
-4 -4 -4 -4 16 7 8 4 -4 -4 -4 -4 -4 NA NA -4 -4 -4 -4 -4 -3 -4 -4 -4 -3 -4 -4 -4 -4 -4 -4 -4 -4
-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-4 -4 -3 -4 -3 -3 -3 -3 -4 -4 -4 -4 -3 NA NA -5 -4 -4 -4 -4 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
-2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -1 1 1 1 1 -2 -2 -2 -1 -1 NA NA -4 -3 -2 -2 -1 -1 -2 -2 -1 -1 -3 -2 -1 -1 -2 -2 -1 -1
-3 -3 -2 -1 2 2 2 0 -2 -2 -1 -1 -1 NA NA -4 -3 -3 -3 -2 -1 -3 -3 -2 -1 -3 -3 -2 -2 -3 -3 -2 -1
-3 -3 -3 -3 -1 -2 -2 -2 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -3 -3 15 4 4 5 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -2 -2 -1 0 -1 0 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 5 5 5 5 -2 -2 -2 -2 -2 NA NA -4 -4 -2 -2 -1 -1 -2 -2 -2 0 -2 -2 -2 -2 -2 -2 -2 -2
-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -2 -2 1 1 1 1 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 1 2 2 0 -2 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -1 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 0 0 -1 -1 -2 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 13 17 13 10 -2 -2 -2 -2 -2 NA NA -4 -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -2 -2 0 0 0 0 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -1 0 -2 -2 -1 0 -2 -2 -2 -2 -2 -2 -1 -2
-3 -3 -3 -3 3 5 5 1 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 0 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -1 -2 2 16 1 1 -2 -2 -2 -1 -2 NA NA -4 -3 -2 -2 -1 -1 -2 -2 -1 -1 -2 -2 -1 -2 -2 -2 -1 -1
-3 -3 -3 -3 14 15 11 9 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -1 -3 -3 -3 3 -3 -3 -3 -3 -3 -3 -3 -3
-1 -1 -1 -1 -1 0 0 -1 -1 -1 -1 -1 -1 NA NA -4 -2 -2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-3 -3 -3 -3 -2 -2 -3 -3 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -3 -3 -2 5 -2 -2 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-4 -4 -4 -4 13 11 11 -3 -4 -4 -4 -4 -4 NA NA -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
-2 -2 -1 -1 -1 -1 -1 -1 -2 -2 -1 -1 -1 NA NA -4 -2 -2 -2 -1 -1 -2 -2 -1 -1 -2 -2 -1 -1 -2 -2 -1 -1
-2 -2 -2 -2 14 14 14 14 -2 -2 -1 -2 -1 NA NA -4 -2 -2 -2 -1 -1 -2 -2 -1 -1 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 6 5 0 -1 -2 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -1 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 2 2 2 2 -2 -2 -2 -1 -2 NA NA -4 -2 -2 -2 -2 -1 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-3 -3 -3 -3 8 -3 8 -3 -3 -3 -3 -3 -3 NA NA -4 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -3 -3 2 2 -2 -2 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -2 -2 2 -2 -2 -2 -3 -3 -2 -2 -2 NA NA -4 -3 -3 -3 -2 -2 -3 -3 -2 -2 -3 -3 -2 -2 -3 -2 -2 -2
-3 -3 -3 -3 1 1 0 0 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -2 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -2 -2 1 1 0 0 -2 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -2 -2 -2 -2 0 -2 -2 -2 -2 -2 -2 -2 -2
-3 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 NA NA -4 -3 -3 -2 -2 -2 -3 -2 -2 -2 -3 -2 -2 -2 -3 -3 -2 -2
-2 -2 -2 -2 3 3 3 3 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -1 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-3 -3 -3 -3 17 16 16 1 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -2 -3 -3 -3 -2 -3 -3 -3 -3 -3 -3 -3 -3
-2 -2 -1 -1 10 10 7 7 -1 -1 -1 -1 -1 NA NA -4 -3 -2 -2 -1 -1 -2 -2 -1 -1 -2 -2 -1 -1 -3 -2 -1 -1
-3 -3 -3 -3 4 2 2 1 -3 -3 -3 -3 -3 NA NA -5 -3 -3 -3 -3 -3 -3 -3 -3 -2 -3 -3 -3 -3 -3 -3 -3 -3
-3 -3 -3 -3 1 1 1 0 -3 -3 -3 -3 -3 NA NA -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3
-1 -1 -1 -1 1 2 2 -1 -1 -1 -1 -1 -1 NA NA -4 -3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -2 -1 -1 -1
-4 -3 -2 -2 4 11 4 4 -2 -2 -2 -2 -2 NA NA -4 -4 -4 -3 -2 -2 -4 -2 -2 -1 -4 -3 -2 -2 -3 -3 -2 -2
-3 -3 -3 -2 -1 0 -1 -1 -3 -3 -2 -2 -2 NA NA -4 -3 -3 -3 -1 -1 -3 -3 -1 -1 -3 -3 -2 -2 -3 -3 -1 -2
-3 -3 -2 -2 12 7 6 2 -2 -2 -2 -2 -2 NA NA -4 -3 -3 -3 -2 -2 -3 -3 -2 -2 -3 -3 -2 -2 -3 -3 -2 -2
-2 -2 -2 -2 4 3 2 2 -2 -2 -2 -2 -2 NA NA -4 -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-3 -2 -2 -2 1 1 1 1 -2 -2 -2 -2 -2 NA NA -4 -3 -3 -2 -2 -2 -3 -2 -2 -2 -3 -3 -2 -2 -3 -3 -2 -2
-2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-4 -3 -2 -2 1 1 1 0 -2 -2 -2 -2 -2 NA NA -4 -4 -4 -2 -2 -2 -4 -3 -2 -2 -4 -3 -2 -2 -4 -4 -2 -2
-2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2
-1 -1 -1 -1 2 6 2 1 -1 -1 -1 -1 -1 NA NA -4 -3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-3 -3 -1 -1 16 13 13 13 -2 -1 -1 -1 -1 NA NA -4 -3 -3 -3 -1 -1 -3 -3 -1 -1 -3 -3 -3 -1 -3 -3 -1 -1
-2 -2 -2 -2 1 3 2 1 -2 -2 -2 -2 -2 NA NA -4 -2 -2 -2 -2 -2 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
-2 -2 -2 -2 7 7 1 -1 -2 -2 -2 -2 -2 NA NA -4 -3 -2 -2 -2 -1 -2 -2 -2 -1 -2 -2 -2 -2 -2 -2 -2 -2
