"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
4 0 0 0.842 123.03 99.327 108.534 96.108 0.473 0.478 0.567 1.143 1.688 1.044 NA 16 2.188 4 0 0 19.154 1 0 0 20.947 1 0.002 0 4.862 0.002 0.001 0 6.198
0 4 0 0.825 98.562 102.576 113.911 92.344 0.458 0.332 0.802 1.165 1.479 1.162 NA 16 2.063 0.001 0 0 18.312 0 0 0 20.705 0.001 0.05 0 3.873 0.004 0 0 4.556
1 0.001 0 0.921 131.976 128.289 103.965 93.006 0.488 0.556 0.423 1.247 1.919 1.262 NA 16 2.522 0.975 0.02 0.001 19.585 1 1 0 21.425 0.668 0 0 4.697 1 0.394 0 7.165
3.997 9 0 1.116 127.656 148.784 145.608 108.963 0.827 0.781 1.076 1.453 1.933 1.434 NA 16 2.304 4 0.803 0.001 21.151 4.01 1.003 0 22.163 2.443 9 0 7.525 9 0 0 14.362
7.64 7.46 0 1.417 141.432 159.431 125.864 116.57 0.491 0.56 0.538 1.611 2.28 1.414 NA 16 2.449 0 0 0 22.244 9 9 0 22.195 8.505 4 0.001 7.145 6.4 1.338 0 14.352
1 0.999 0.047 1.196 154.966 139.657 129.116 113.618 0.531 0.951 1.036 2.089 2.126 1.567 NA 16 2.243 9 9 0 20.257 8.995 1 0 22.511 9 8.965 0.003 6.433 9 4 0 11.34
0 0.001 0 0.751 108.075 100.575 106.795 85.145 0.288 0.387 0.464 1.129 1.407 0.922 NA 16 2.321 0 0 0 18.374 0.001 0 0 20.478 0.002 0 0 3.673 0 0 0 5.309
3.862 0 0.001 1.056 135.29 131.717 117.976 96.641 0.401 0.348 0.583 1.214 1.661 0.956 NA 16 2.402 0.003 1.036 0 18.832 0 0.998 0 21.286 4 0 0.001 4.309 0 0 0 7.225
0 8.995 0 0.993 122.524 131.224 121.473 97.298 0.634 0.391 0.349 1.292 2.049 1.259 NA 16 2.368 7.185 0.152 0 19.44 0 0 0 21.273 0 0 0 4.862 8.54 5.275 0 6.802
0 1 0 1.088 123.333 123.936 128.825 88.367 0.464 0.299 0.73 1.376 1.815 1.116 NA 16 2.353 3.115 4 0 18.206 1 1 0 21.687 4 0.999 0 5.252 1 1 0 6.457
0 0 0.001 0.974 140.485 113.934 122.375 103.319 0.437 0.516 0.599 1.442 1.875 1.808 NA 16 2.346 1 0 0 21.103 0.999 0 0 22.068 0.001 0 0.001 6.5 0.001 0 0.002 9.927
0 0 0 0.711 82.743 119.906 74.828 78.469 0.307 0.234 0.392 1.104 1.252 1.023 NA 16 2.988 0.001 0 0 12.799 0.001 0 0 20.138 0 0.001 0 2.983 0 0.001 0 3.423
0.001 0.001 0.009 1.007 116.523 116.35 118.47 104.505 0.467 0.429 0.411 1.71 2.17 1.263 NA 16 1.922 0 0 0 19.329 1.753 1.018 0 21.513 4 3.997 0 5.618 0.004 1.72 0 7.747
0 0 0 1.063 147.241 110.03 121.974 105.108 0.415 0.336 0.354 1.575 1.999 1.55 NA 16 2.42 1 0 0 20.968 0.999 0.999 0 21.419 0.014 0.001 0 4.735 4 0.272 0 11.83
0 0 0 0.91 118.138 113.536 118.072 96.287 0.393 0.472 0.35 1.618 1.817 0.955 NA 16 2.122 0 0 0.001 18.681 0.003 0 0 21.683 0.003 0 0 5.449 0.004 0.004 0 6.458
0 0.001 0 0.91 136.736 88.804 119.187 100.637 0.537 0.267 0.671 1.498 1.596 1.144 NA 16 2.31 4 0 0 19.338 0 0 0 21.367 0.089 0.024 0 4.271 4 0 0 6.591
4 4 0.005 0.97 118.171 138.651 122.329 106.439 0.59 0.529 0.774 1.594 2.274 1.271 NA 16 2.207 2.368 0.002 0.001 20.988 2.217 3.46 0 22.069 6.4 1.045 0 5.347 1 1 0 10.556
0 0.001 0 0.813 127.418 127.938 101.066 82.571 0.262 0.332 0.752 1.1 1.354 0.896 NA 16 2.452 0 0 0 16.635 0.001 0 0 20.967 0.001 0.002 0 3.693 1 0 0 6.025
4 0 0 0.85 113.625 142.401 110.079 100.194 0.482 0.607 0.295 1.492 1.981 1.894 NA 16 2.577 0 0 0 19.645 0 3.997 0 21.241 0 0 0 5.406 4 0 0 8.301
0.001 0 0 0.871 124.039 117.241 101.764 100.326 0.363 0.444 0.935 1.425 1.863 1.057 NA 16 2.173 0 0 0 18.888 0 0 0 21.43 0 0.001 0.001 5.746 0.002 0 0 6.889
0 0 0 0.9 135.709 109.593 101.044 102.144 0.713 0.396 0.776 1.347 1.802 1.478 NA 16 2.397 0.001 0 0 19.605 0 0 0 21.256 0 0 0 4.642 0 0 0 7.386
0.003 0 0.001 0.861 125.098 109.194 108.135 88.455 0.491 0.664 0.745 1.246 1.839 1.136 NA 16 2.107 0 0 0 17.614 0 0 0 21.701 0.006 0.002 0 5.725 0.001 0 0 6.442
0 0 0 0.847 104.746 102.516 101.613 91.672 0.463 0.374 0.597 1.663 1.608 1.213 NA 16 2.133 1 0 0 16.534 0 1 0 20.418 1 0.006 0 4.314 0.001 0.314 0 7.361
0 0 0 0.928 120.838 128.642 117.853 104.603 0.522 0.386 0.456 1.257 1.809 1.23 NA 16 2.321 0.859 0 0 20.027 0.001 0 0 20.82 0 0.01 0 4.164 0 0 0 5.9
9 4 0 1.014 143.714 128.53 123.601 103.703 0.48 0.548 0.446 1.365 2.059 0.982 NA 16 2.136 0 0.002 0 19.439 0 0 0 21.597 0 0 0 5.475 0.003 4.015 0 6.268
0 0.999 0 1.027 140.655 133.23 120.389 97.478 0.518 0.714 0.585 1.573 2.12 1.21 NA 16 2.741 0.009 0 0 20.374 0 1 0 22.017 0.399 0 0 6.087 8.995 1 0 7.342
3.949 4 0 0.815 111.679 147.931 106.934 98.774 0.649 0.33 0.695 1.515 2.062 1.041 NA 16 2.087 3.997 4 0 19.092 0 0 0.001 21.569 0.001 0.001 0 4.307 2.584 0.001 0 9.376
