"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
64 63.97 26.783 2.393 92.443 97.867 72.251 74.479 2.506 3.226 1.947 1.628 2.753 7.271 NA 15.456 29.074 64 64 25.035 0.007 80.983 64 25.011 0.021 64 63.88 25.305 0.02 64 60.717 24.682 0
81 63.648 25.415 2.959 107.223 95.646 90.049 72.092 5.056 1.74 2.331 2.271 3.222 7.411 NA 13.887 33.436 79.538 64 25.022 0 81 63.52 25.011 0.002 81 69.457 25.134 0.001 77.568 63.985 24.887 0
81 64.044 35.84 6.408 108.058 101.593 86.436 77.464 9.941 6.355 4.994 2.739 3.239 10.18 NA 14.302 31.65 81 63.94 25.103 0.003 80.983 64.153 25 0.01 80.932 74.593 29.306 0.006 76.206 78.817 25.022 0
78.348 64.187 30.822 2.967 103.899 95.886 83.662 70.718 3.313 2.614 3.392 1.719 2.707 8.458 NA 14.548 30.131 78.807 64.204 25.101 0.002 79.045 57.795 25.145 0.021 70.545 68.765 26.843 0.015 81 78.175 25.737 0
81 64.002 24.316 1.684 100.187 81.285 76.178 66.631 1.974 1.486 1.755 1.462 2.713 5.869 NA 13.073 27.826 77.957 63.775 25.022 0 68.352 63.265 25.002 0.003 73.172 64.444 21.64 0 79.266 65.037 25.121 0
81 64.495 28.724 4.405 99.683 100.348 81.668 74.677 3.162 8.866 8.98 2.408 2.65 9.62 NA 15.779 34.536 80.626 64.257 25.143 0.002 80.932 64.325 25.105 0.024 80.66 78.112 25.8 0.015 80.524 79.997 25.176 0
80.983 63.91 34.888 1.52 85.362 92.185 89.192 76.327 1.49 3.3 1.326 1.352 2.898 7.734 NA 14.235 29.02 67.077 64 25.079 0.001 74.149 64.102 25.066 0.009 81 64 25.575 0.002 81 63.97 25.413 0.001
73.894 64 28.512 2.576 97.154 90.807 84.221 76.702 2.077 2.104 1.526 1.728 3.202 6.651 NA 15.215 31.351 76.597 64 25.055 0 67.774 64.255 25.006 0.003 73.146 64.068 25.77 0 79.147 64 25 0
77.447 64.068 25.979 4.763 108.008 93.296 79.347 75.677 4.886 4.282 1.66 2.417 3.631 9.213 NA 14.577 35.51 80.864 64.121 25 0.005 79.334 64.548 25.011 0.016 80.048 80.643 25.022 0.01 80.813 80.915 25.011 0.005
81 64.187 28.024 5.747 80.844 97.045 94.342 73.241 4.695 3.692 5.764 2.71 2.953 8.127 NA 15.292 27.274 81 64.255 25.092 0.002 81 64.021 25.077 0.014 81 68.658 25.18 0.017 81 66.873 25.165 0.006
76.257 49 29.022 2.794 104.091 88.052 83.134 69.475 1.498 2.832 1.472 1.689 3.092 7.51 NA 13.701 28.59 74.693 49.332 25.123 0 70.035 64 25.044 0.013 64 55.39 25.866 0.01 80.388 50.307 25.594 0.001
80.983 64.051 27.004 0.703 90.253 87.982 82.11 66.395 1.163 1.604 1.355 1.543 2.838 4.835 NA 13.508 29.585 77.685 64 25.121 0 78.11 63.985 25.011 0.001 77.719 66.465 25.454 0.001 73.452 62.905 25.145 0
66.431 63.985 29.659 1.854 94.23 86.697 88.183 71.293 2.336 1.566 1.478 1.604 3.146 7.565 NA 13.508 31.858 65.445 64 25.233 0 67.417 64.051 25.07 0 75.339 67.459 26.012 0 65.015 63.985 25.623 0
63.64 64 26.958 2.238 88.666 89.827 77.999 68.135 1.882 1.323 1.711 1.645 2.852 7.026 NA 12.622 25.039 63.025 63.94 25.066 0.003 58.345 64 25.033 0.003 63.88 55.338 24.704 0.002 63.97 51.916 25.044 0
80.711 64.003 31.627 4.095 98.238 103.481 90.643 78.113 1.711 5.621 4.389 2.35 3.587 6.789 NA 13.068 30.064 78.212 64.085 25.233 0 80.966 64.017 25.09 0.006 71.533 63.94 25.72 0.002 80.983 64.289 25.547 0
81 64.714 29.22 2.698 95.939 86.545 83.472 76.797 2.705 2.155 2.377 1.961 3.581 6.669 NA 14.811 35.223 79.861 64.767 25.017 0.002 78.722 65.226 25.187 0.005 80.541 76.161 27.646 0.002 79.929 79.854 25.552 0
80.592 64.197 25.418 0.755 91.112 88.418 79.957 64.281 1.32 1.101 1.204 1.032 2.837 5.307 NA 13.077 26.7 79.759 64.357 25 0.005 78.042 64.374 24.685 0.003 80.983 74.37 25.16 0.001 78.809 67.808 25.033 0
64 49 29.35 3.064 95.399 90.382 80.525 67.785 3.658 4.114 1.618 2.693 2.451 8.647 NA 14.863 24.78 49 63.985 25.099 0.018 48.974 49 25.011 0.023 49 49 25.704 0.028 49 49.555 25 0
64.238 64.935 36.758 2.895 94.133 90.516 82.156 77.132 1.457 1.5 1.716 1.917 3.478 10.142 NA 12.872 33.66 80.337 64.578 25.502 0.003 77.13 65.228 25.277 0.005 80.779 80.558 33.176 0.003 80.473 79.416 26.844 0.002
80.983 64.019 26.276 1.79 82.259 90.526 78.266 64.814 1.687 1.298 1.367 3.044 3.008 5.964 NA 12.444 27.376 74.2 64.002 25 0 65.983 63.94 25 0.004 80.558 64.444 25.395 0 80.541 63.787 25.011 0
64 64 25.319 3.875 89.332 84.86 74.47 64.126 4.24 2.62 3.525 2.049 2.978 6.307 NA 14.477 34.761 49 52.095 24.991 0.004 64 56.65 25 0.018 64 49 25.055 0.014 49.66 36 25 0.003
81 64.051 30.775 3.454 109.318 92.278 90.055 79.488 6.861 2.09 1.893 2.238 3.32 9.543 NA 14.399 31.866 80.983 64 25.077 0.003 79.476 63.7 25.132 0.006 79.98 61.981 28.069 0.004 77.056 64 26.705 0
77.464 63.88 28.584 4.174 95.575 90.525 88.637 77.854 4.189 3.356 2.368 1.793 3.186 7.29 NA 14.95 32.185 81 64 24.968 0.002 75.492 64 25.011 0.007 79.81 66.008 25.088 0.002 78.416 63.961 25.044 0
64 63.985 25.977 2.549 98.283 87.862 84.403 66.923 1.955 2.06 1.56 1.512 2.854 6.753 NA 14.099 32.626 64 64 25 0.001 63.985 63.445 25 0.009 67.522 64 25.055 0.007 64 63.985 25 0
80.932 64.119 27.12 2.761 85.907 72.62 80.938 67.219 1.597 4.571 1.382 1.354 2.448 6.448 NA 13.681 31.88 75.353 64.106 25.028 0.006 80.524 64.038 25.022 0.008 79.912 64.799 25.264 0.003 80.949 73.34 25.22 0.001
80.983 64.019 28.838 1.14 92.381 82.587 69.934 66.523 1.211 1.338 1.003 1.178 2.135 6.228 NA 13.614 27.307 80.303 63.955 25.033 0.01 69.882 64.021 25 0.037 64 80.018 25.479 0.018 80.881 54.655 25.365 0.011
64 63.52 27.597 2.664 92.54 95.813 86.634 69.517 4.131 1.998 1.984 1.68 3.329 8.6 NA 13.921 26.169 62.965 64 25.066 0 64 54.82 24.965 0 64 63.64 25.341 0 63.985 63.895 25.057 0
80.677 64.014 29.301 1.746 101.821 88.317 80.174 70.672 1.564 1.214 1.761 1.409 3.433 6.501 NA 14.487 27.911 80.949 64.187 23.248 0 79.266 64.306 25.166 0.003 76.189 67.706 27.579 0.003 79.589 66.499 25.11 0
81 64.48 28.065 3.558 98.729 104.853 89.424 79.217 10.551 3.144 3.079 2.254 3.231 8.476 NA 15.693 32.002 80.966 64.051 24.991 0.004 79.623 64.425 25.088 0.016 79.198 71.533 25.592 0.001 81 72.704 25.077 0
64.019 64.051 31.087 1.637 97.093 100.27 91.059 76.946 1.569 2.6 1.824 1.412 2.914 8.394 NA 14.859 34.6 65.43 64 25.189 0.004 74.404 64.461 25.282 0.021 64.364 56.065 26.593 0.014 81 80.201 25.581 0
65.462 63.895 26.667 0.615 90.097 79.2 73.758 68.238 1.092 1.257 1.087 2.06 3 5.479 NA 11.955 28.797 80.983 64 24.986 0.001 64.034 64 25 0.003 64 52.152 25.481 0.002 60.595 64 23.971 0
81 64.238 30.29 1.535 108.757 86.522 79.479 72.134 2.177 1.497 1.527 1.743 2.857 5.638 NA 13.163 29.586 80.915 64.442 25.032 0.002 81 64.306 25.033 0.002 80.932 79.98 26.672 0.004 80.388 66.688 24.356 0
63.565 63.985 27.411 3.429 98.983 87.321 86.051 67.847 2.933 2.497 2.988 2.052 3.14 8.084 NA 15.086 27.576 64 61.135 25 0.001 64 63.985 25.011 0.005 64 64 25.176 0.005 60.7 63.97 25 0
64 48.961 29.692 3.296 82.09 84.939 84.656 74.543 1.251 1.854 7.104 1.336 3.029 8.258 NA 12.745 29.782 48.87 49 25.275 0.001 64 64 25.288 0.006 70.103 64.799 26.709 0.004 80.456 48.987 25.531 0
80.949 64.153 30.575 3.234 93.42 102.815 88.289 72.98 13.612 9.332 1.753 3.056 3.591 7.719 NA 14.897 30.302 79.487 64.085 25.213 0.002 81 64.85 25.167 0.004 81 78.297 25.854 0.004 81 64.31 25.522 0
51.28 49 27.854 5.256 91.747 80.536 85.858 74.983 4.962 4.039 7.965 2.166 2.793 9.531 NA 14.493 34.288 49.435 49 25.033 0.007 49 49 25.044 0.025 63.67 48.987 25.698 0.01 64 49 25.099 0.003
64 64 31.217 12.611 103.402 107.128 96.718 83.763 24.998 16.805 17.678 6.931 4.023 12.975 NA 16.081 32.051 81 64 25.246 0.004 80.881 57.835 25.145 0.023 80.966 77.91 26.832 0.016 63.985 65.617 25.189 0.001
64 64 32.129 3.354 103.523 91.398 84.841 74.756 16.759 2.455 4.145 2.993 3.398 8.47 NA 14.624 30.067 63.43 63.745 25.2 0.003 64 64 25.066 0.008 63.85 63.985 27.32 0.003 64 63.805 25.661 0
79.623 64.153 32.174 1.396 86.885 94.111 80.447 71.153 1.777 1.247 1.191 1.703 2.607 6.645 NA 14.436 28.282 80.388 63.77 25.055 0 79.725 61.255 24.602 0.002 80.626 79.147 26.423 0.001 80.983 64.833 25.011 0
66.482 63.985 25.739 4.905 95.505 97.935 88.358 74.936 5.399 2.621 3.235 2.356 3.14 7.472 NA 14.975 33.65 64.019 64 25.033 0.001 79.54 63.97 25.022 0.007 51.31 66.348 25.147 0 64.017 64 25.101 0
81 49 25.789 0.694 87.08 77.637 79.904 67.504 1.126 1.361 1.409 1.85 2.872 7.233 NA 13.055 22.194 70.256 54.357 25.044 0 76.206 64.034 25.035 0.008 72.551 49.045 25.369 0.002 74.387 64.085 25.066 0.001
81 64.017 31.922 9.715 111.541 113.759 95.182 82.538 23.43 15.114 6.437 3.642 3.728 11.024 NA 15.59 25.89 71.093 60.865 25.253 0.009 76.888 50.125 25.477 0.027 74.047 64 27.965 0.015 64.238 64 25.56 0.001
64.053 64 25.132 4.705 106.423 90.329 82.548 69.374 3.173 4.089 3.783 2.031 2.771 7.324 NA 12.451 26.949 63.94 63.7 25.013 0.006 63.175 63.985 24.991 0.01 63.4 64 25.022 0.006 64 63.985 25.044 0
81 63.985 25.607 3.572 91.408 94.601 89.519 73.38 5.284 2.745 3.019 2.41 3.029 7.655 NA 13.149 27.462 63.88 62.635 25 0.002 81 64.119 25.022 0.009 49 48.935 25.275 0.006 80.983 64 25.121 0
80.983 64.204 28.696 1.674 98.193 81.711 84.442 73.317 1.911 1.595 1.165 2.685 3.439 6.701 NA 14.259 29.832 80.83 64.189 25.121 0 80.966 63.918 25.044 0.002 81 72.653 26.726 0.001 80.235 68.482 25.252 0.001
64 49.002 25.475 4.367 97.29 85.554 82.423 70.732 4.817 3.486 5.086 2.323 2.784 7.445 NA 13.424 26.635 60.58 49 25.022 0.006 63.985 46.548 25 0.015 63.7 64 25 0.003 63.94 52.36 25 0
76.461 64 29.701 2.615 103.032 99.066 82.818 76.743 1.854 2.377 4.173 2.155 3.313 9.522 NA 14.422 32.916 70.851 64.002 25.004 0.005 80.949 64 25.055 0.018 80.507 78.785 25.717 0.011 80.677 64 25.512 0.002
64 64.034 25.761 2.579 101.097 84.462 82.578 70.145 1.876 1.656 2.06 1.761 2.629 7.462 NA 14.5 30.886 51.775 49 25 0.007 64 63.97 25 0.024 52.554 46.4 25.055 0.018 60.505 64 25.088 0.007
80.983 64 27.557 1.471 95.963 95.659 77.436 69.757 1.346 1.775 1.653 1.951 2.897 7.239 NA 14.8 33.526 64.119 63.837 25 0.003 81 64.034 25.022 0.006 78.365 64 25.845 0.002 81 64 25.173 0
63.985 49 26.215 4.327 95.724 102.858 76.074 73.18 6.164 6.398 6.28 2.558 2.98 6.643 NA 16.293 31.137 57.445 48.987 25.022 0.004 49.004 63.985 24.991 0.017 56.02 48.909 25 0.016 61.66 63.985 25.07 0.003
81 63.942 26.803 2.111 95.409 84.08 85.641 71.563 4.084 7.585 1.674 1.78 3.108 6.862 NA 13.412 34.957 80.983 63.685 25 0.001 80.065 64.085 25.022 0.006 78.977 65.345 25.004 0.008 80.983 64 25.033 0.002
63.985 48.813 31.648 3.743 88.602 94.097 78.729 68.585 2.203 6.303 2.461 1.88 2.104 8.645 NA 14.956 25.807 61.135 49 25.242 0.014 53.35 49.002 25.11 0.033 53.684 54.549 26.953 0.028 58.165 50.849 25.453 0.003
64 64 26.664 5.567 99.619 82.41 81.721 67.226 1.661 3.387 2.187 1.642 2.712 7.096 NA 14.634 37.317 57.017 64 25.055 0.007 58.03 63.985 24.991 0.011 64 49 25.351 0.01 59.425 49.735 25.055 0
80.983 64.034 26.329 3.308 93.364 99.985 90.979 74.84 5.129 5.886 5.107 2.094 3.522 8.735 NA 14.188 33.108 81 64.017 25.022 0.003 76.257 63.985 25.011 0.011 79.946 65.887 25.015 0.007 80.983 63.732 25 0.002
81 64 32.378 3.31 101.726 100.973 85.596 73.358 5.84 3.755 2.048 1.916 3.071 7.434 NA 14.669 30.352 64 64 25.184 0 77.294 63.985 25.305 0.01 70.137 55.772 27.087 0.004 81 64 25.425 0.002
81 64.036 26.298 2.076 86.135 79.995 82.21 62.789 2.355 1.423 1.788 1.485 2.159 6.408 NA 8.404 28.374 64 63.97 25.022 0.004 58.96 63.94 25 0.031 66.363 55.974 25.002 0.022 68.96 58.555 23.683 0.003
80.915 65.292 26.903 3.472 88.329 89.081 82.674 69.423 4.687 1.783 1.65 2.886 3.454 6.824 NA 13.073 39.832 80.779 65.105 24.95 0.002 79.759 69.925 25 0.011 80.677 80.779 25.222 0.005 81 79.22 25 0.007
64 63.295 29.333 1.584 95.914 86.305 88.772 63.8 1.74 1.648 1.618 2.681 3.362 5.796 NA 14.78 33.948 63.985 63.985 24.937 0.001 64 64 25.039 0.003 63.625 52.589 25.277 0.003 63.31 51.46 25.121 0
64 64 28.5 6.378 111.89 84.619 90.602 80.444 12.029 13.48 4.698 2.843 3.425 11.318 NA 15.824 30.426 64 55.306 25.178 0.001 67.944 48.792 25.077 0.026 64 49.54 25.885 0.007 64.221 64 24.991 0
64 64 26.812 3.182 94.319 83.628 86.831 71.172 2.343 2.325 2.072 1.991 2.879 7.34 NA 13.911 31.127 63.97 64 25.055 0.001 63.025 64 25 0.009 63.115 64 25.088 0.002 63.85 64 25.154 0
61.615 63.775 29.477 1.538 101.91 86.265 80.91 65.262 1.159 1.393 1.388 2.446 2.649 5.424 NA 13.718 32.983 61.33 63.985 25.11 0.001 64 63.7 25.004 0.003 63.985 64 25.508 0.001 64 63.535 25.563 0
80.524 64.036 32.403 3.142 100.111 97.626 85.069 77.298 2.515 21.702 2.067 1.707 2.94 7.24 NA 14.971 34.875 80.677 64.119 24.557 0.01 81 64.459 25.099 0.022 79.982 66.329 26.008 0.008 77.336 64.238 27.082 0.003
80.626 64.442 28.206 6.152 101.383 93.012 85.778 76.994 8.058 6.198 5.964 2.752 2.774 11.232 NA 12.343 29.069 73.768 64.055 25.035 0.01 80.932 64.323 25.077 0.029 80.626 72.196 25.12 0.025 80.898 64.476 25.066 0.003
