"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
0.033 0.023 0.031 0.029 1.652 1.427 1.585 1.589 0.038 0.042 0.029 0.036 0.03 0.02 NA 0 0.071 0 0.014 0.038 0.087 0.001 0.002 0.008 0.496 0 0 0.001 0.002 0 0 0 0.002
0 0.074 0.098 0.105 12.458 14.224 13.527 13.215 0.027 0.15 0.133 0.151 0.137 0.03 NA 0 0.189 0.001 0.055 0.125 0.488 0 0.001 0.025 5.961 0 0 0.012 0.014 0 0 0.008 0.018
0 0.447 0.717 0.904 91.298 101.713 82.576 87.407 0.136 0.61 0.932 0.879 0.66 0.163 NA 0 0.779 0.001 0.592 2.197 5.333 0 0.641 0.92 61.551 0 0.002 0.05 0.246 0 0.002 0.014 0.051
0 0.176 0.214 0.182 61.171 44.473 53.906 38.477 0.022 0.21 0.287 0.239 0.188 0.033 NA 0 0.313 0 0.161 0.381 1.051 0.001 0.005 0.133 36.628 0.002 0.005 0.012 0.027 0 0.001 0.006 0.01
0.999 0.345 0.638 0.724 116.394 116.153 100.78 91.81 0.826 0.434 0.645 0.815 0.779 0.897 NA 1 0.81 0.991 0.288 3.715 7.088 1 0.341 1.52 51.677 0.997 0.97 0.942 0.917 0.998 0.646 0.95 0.904
0 0.236 0.251 0.292 63.064 61.891 64.655 53.677 0.039 0.276 0.323 0.307 0.313 0.056 NA 0 0.34 0 0.294 0.424 1.364 0.003 0.227 0.262 42.652 0 0 0.005 0.042 0.001 0.002 0.009 0.03
0.013 0.014 0.012 0.014 0.649 0.4 0.548 0.565 0.025 0.02 0.021 0.013 0.006 0.014 NA 0 0.064 0 0.007 0.021 0.038 0 0.001 0.008 0.187 0 0 0 0.002 0 0 0.001 0.002
0 0.139 0.226 0.175 48.825 26.839 45.056 35.226 0.028 0.184 0.19 0.192 0.158 0.032 NA 0 0.236 0 0.175 0.381 0.761 0 0.008 0.151 23.647 0.004 0.002 0.001 0.049 0.001 0 0.004 0.004
0 0.444 0.58 0.557 59.047 100.104 101.927 73.853 0.098 0.467 0.606 0.79 0.667 0.102 NA 0 0.651 0 0.379 2.165 4.352 0.001 0.391 0.833 60.383 0 0.002 0.127 0.059 0 0.001 0.04 0.055
0.001 0.223 0.262 0.289 63.632 51.437 56.488 52.984 0.047 0.235 0.297 0.305 0.232 0.037 NA 0 0.354 0 0.223 0.548 1.222 0 0.199 0.128 40.661 0 0 0.005 0.073 0.003 0 0.019 0.009
