"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
0 6.66408080808082e-05 0.000111837373737374 0.000146985252525253 0.186715361818182 0.238923400606061 0.170304603636364 0.156795718787879 8.35939393939395e-06 0.000230702020202021 8.41371717171719e-05 0.00019438 0.000153948686868687 NA NA 0.0772356387878788 3.65109090909092e-05 0 0.000216832121212122 0.000516845252525253 0.00106006040404041 4.9139393939394e-06 8.04040404040406e-07 0.000109253535353536 0.200010387474747 0 0 3.07070707070708e-07 9.39959595959598e-06 0 2e-08 3.73333333333334e-07 3.64444444444445e-07
0 0.000345736363636364 0.000411469696969698 0.000208317575757576 0.377648136767677 0.433170366868687 0.310945779393939 0.376142115353535 3.82686868686869e-06 0.000233940202020202 0.00068380585858586 7.74795959595961e-05 0.000394100808080809 NA NA 0.0836682753535354 7.09806060606062e-05 0 0.000819881212121214 0.000773150505050506 0.00233785818181819 0 3.08484848484849e-07 0.00072200585858586 0.498030218181818 0 2e-08 2.57777777777778e-07 3.24646464646465e-07 0 0 6.04040404040405e-08 1.35353535353536e-06
0 2.74470707070708e-05 2.72167676767677e-05 4.00721212121213e-05 0.136588563030303 0.120320940606061 0.109762656161616 0.13093402 3.21454545454546e-06 0.000131184444444445 7.13357575757577e-05 0.000130596363636364 4.31876767676768e-05 NA NA 0.0709164745454545 3.92626262626263e-05 0 1.59933333333334e-05 0.000256524646464647 0.000685182828282829 0 1.22828282828283e-07 1.45951515151515e-05 0.148247620808081 2e-08 3.2888888888889e-07 7.1818181818182e-07 2.10949494949495e-06 0 0 5.72929292929294e-07 2.64848484848485e-07
0 0.000261081212121213 7.09098989898991e-05 0.000176498787878788 0.250653044242424 0.260827954141414 0.219213801010101 0.156358746464646 3.50222222222223e-06 0.000170570303030303 0.000241901010101011 8.95597979797981e-05 5.8159191919192e-05 NA NA 0.0751953052525253 4.08333333333334e-05 0 0.000161482828282829 0.000370857373737374 0.00190315252525253 0 6.12121212121213e-08 3.75272727272728e-06 0.173168947272727 0 0 2e-08 3.35272727272728e-06 0 0 4.34666666666667e-06 9.80202020202022e-07
0 0.000286886464646465 7.9678383838384e-05 8.05915151515153e-05 0.163451595353535 0.230128884646465 0.195426934747475 0.158432283030303 2.16571717171718e-05 0.000249257373737374 0.000141689292929293 9.90997979797982e-05 5.63725252525254e-05 NA NA 0.0773955470707071 5.34450505050506e-05 0 0.000601337373737375 0.000345374747474748 0.00198538444444445 3.95959595959597e-08 4.66262626262627e-07 3.09911111111112e-05 0.240588547272727 0 0 8.24242424242426e-08 7.47575757575759e-06 0 0 2.989898989899e-07 4.33131313131314e-07
2e-08 7.81210101010102e-05 6.31137373737375e-05 8.8678181818182e-05 0.377287114343434 0.22916382969697 0.206619762828283 0.147463701010101 8.1208080808081e-06 0.000168380404040404 0.000293746868686869 6.76208080808082e-05 0.000101339797979798 NA NA 0.0762198284848485 5.69806060606062e-05 0 0.000140571111111111 0.000278107676767677 0.0011249103030303 0 9.59191919191921e-06 5.57636363636365e-05 0.152097435555556 3.95959595959597e-08 0 3.04646464646465e-07 3.23878787878788e-06 0 0 1.6e-07 2.66747474747475e-06
0 4.00151515151516e-05 5.25604040404041e-05 3.32222222222223e-05 0.154424683232323 0.039939258989899 0.110615245252525 0.172930068888889 3.35979797979799e-06 9.58719191919194e-05 9.51668686868689e-05 5.52232323232324e-05 4.67577777777779e-05 NA NA 0.0683993175757576 4.30804040404041e-05 0 1.12537373737374e-05 0.000165187474747475 0.000359549696969698 0 2.22828282828283e-07 2.4709090909091e-06 0.0803040149494949 0 2e-08 4.06464646464647e-07 1.01959595959596e-06 0 0 1.54343434343435e-07 8.52525252525254e-07
0 0.0013594802020202 0.000549448282828284 0.000958009696969698 0.39287988989899 0.37322541010101 0.432341972525253 0.360153266262626 7.26464646464648e-06 0.000489366464646465 0.000580086262626264 0.0006172698989899 0.000475039595959597 NA NA 0.0870827939393939 0.000104524646464647 0 0.00231459050505051 0.00298649555555556 0.00620150848484848 6.04040404040405e-08 1.1189898989899e-06 6.26969696969698e-06 0.508238353535354 0 2e-08 6.62626262626264e-07 4.0759595959596e-06 5.87878787878789e-08 1.65454545454546e-07 1.21212121212121e-07 2.44646464646465e-05
0 0.00024159595959596 8.95218181818183e-05 0.000195693737373738 0.337033876969697 0.227373188282828 0.233414053131313 0.208710274343434 4.08707070707071e-06 0.000152021212121212 0.000126715757575758 0.000110545050505051 8.44763636363638e-05 NA NA 0.0729001604040404 2.59507070707071e-05 2e-08 0.000123281616161616 0.000755232929292931 0.00166602040404041 2e-08 2.32525252525253e-07 7.64775757575759e-05 0.235462957575758 0 0 1.35252525252525e-06 1.89151515151515e-06 0 0 1.17818181818182e-06 3.0589898989899e-06
0 4.88735353535354e-05 5.64402020202021e-05 8.20056565656567e-05 0.308887470707071 0.414293642020202 0.309784768888889 0.145741821010101 3.2119191919192e-06 0.000130536161616162 5.12557575757577e-05 0.000159015353535354 8.63812121212123e-05 NA NA 0.0774186072727273 2.97272727272728e-05 2e-08 0.000337746060606061 0.00018605696969697 0.000977172525252527 0 2.83545454545455e-05 9.61862626262628e-05 0.217052341414141 0 9.72727272727275e-07 1.01535353535354e-05 1.26525252525253e-06 7.75757575757577e-08 0 1.93131313131313e-07 2.45515151515152e-06
