"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
0.993105543662487 0.993264831482129 0.988144755351452 0.986364177202364 0.770442370269171 0.771998881715383 0.824084620318276 0.816403980472922 0.990563291384247 0.990857339850766 0.986085412823467 0.984842333038147 0.982949552745459 NA 0.997645100588696 0 0.983511760637636 0.993219331438157 0.99334031039502 0.986162622707151 0.981005628039968 0.993217453277753 0.992261933792281 0.991996036751105 0.982724884253983 0.993222163895804 0.993276822602927 0.993070160549587 0.989646744422746 0.993351274309182 0.993042617471369 0.993268741725571 0.985707327545046
0.99110865345239 0.991260341336479 0.988161380049068 0.985324864143236 0.822302401080011 0.853803464448608 0.797026053012455 0.805567574607413 0.987615495553244 0.987311916150327 0.985135877115171 0.980983457602878 0.97939808392894 NA 0.992764064139953 0 0.980943645991354 0.99146803946626 0.991357761605843 0.991452659690325 0.966011086749696 0.991008832511464 0.990810911284253 0.991345693406897 0.962046570949723 0.991204903602274 0.991067609287785 0.991085082447671 0.988061584514198 0.991337772369441 0.990794356955292 0.991342737080926 0.977500026279267
0.996418065042414 0.996056395483308 0.994103578243875 0.98909707586149 0.770954201876269 0.82659135121609 0.783064576051786 0.81894063501619 0.993532240764285 0.990918595455132 0.992101663363463 0.986975247360477 0.987207691006265 NA 1 0 0.986314123400741 0.996315106443552 0.995201512595055 0.991673877017975 0.980978686658811 0.996385585266699 0.996247095574076 0.99376494991631 0.976144102966807 0.996304396855274 0.996321972607473 0.991551154866155 0.98994801413566 0.996247128990852 0.996181810125561 0.99609346016945 0.986376107691784
0.993554574639718 0.993711980146336 0.987259822196957 0.9878464375802 0.843678996517297 0.809075902445 0.831822525539746 0.835480832534544 0.991740228807844 0.991183158703818 0.990046747343313 0.987966991660787 0.987394963512254 NA 0.994787276144938 0 0.984189027815463 0.993495222747049 0.990662615025487 0.988722398076958 0.984933542390575 0.993427546549218 0.992612406330398 0.990156565427492 0.986731600860568 0.993635506620954 0.993570801034403 0.993025590918229 0.991179262714956 0.993579221370005 0.99365400726656 0.993796322494298 0.987119276418127
0.992619548854148 0.992620184833053 0.988855488773638 0.987546334541196 0.820542771478647 0.786823863527194 0.769133198803824 0.820805935881758 0.989946333988851 0.990907594488622 0.989449611372188 0.984977843558755 0.985152212148674 NA 0.995038454325046 0 0.979357389890313 0.99256878010176 0.992654204938015 0.981253598261416 0.971061614796128 0.992603010890705 0.992561555281912 0.992088483025359 0.986954502363563 0.992400763731276 0.992500771055131 0.992303326284034 0.985850662821224 0.992591380649049 0.992574365369024 0.989869386958515 0.990549413192093
0.9923510489767 0.992401037144124 0.988435525739547 0.984194308645373 0.763680422882308 0.802051669675095 0.820260402924496 0.829918217046065 0.988865412418602 0.989511260594722 0.982331536163242 0.982976953638625 0.982492744006976 NA 0.99497065423652 0 0.980434762614022 0.992291478996869 0.992488669684579 0.979780632074584 0.974706443414762 0.992395140533648 0.992097084236783 0.986353378844063 0.974475864782576 0.992521434236668 0.992359054092438 0.991720858450624 0.985110023792423 0.992277886860065 0.992552205382131 0.989968030274423 0.991407464757461
0.99349064900459 0.993487382874958 0.989006862140652 0.986766792732807 0.808617544918961 0.832979340784869 0.836541116306462 0.845252666472768 0.990660329464289 0.989065893509744 0.985903477622227 0.98631863042151 0.986216138302878 NA 0.997516648447342 0 0.982874320910326 0.993431705413292 0.991344513491149 0.993343928625312 0.973279141446855 0.99344950754129 0.993438118339456 0.989272558929099 0.981855669570743 0.993436405466879 0.993311607570217 0.991972141063562 0.990173423139509 0.993375578573369 0.993524522585503 0.993081906193074 0.989735753570371
0.983884561868468 0.98399511531046 0.977610159466674 0.977397967447498 0.812622517752567 0.782986706305389 0.785322765892504 0.828671363634199 0.981633094548552 0.981251191338693 0.975618343405501 0.974373215404198 0.976311077085324 NA 0.984952065874172 0 0.973261488427266 0.984135980147779 0.983959809805084 0.984110737439494 0.96338714156197 0.984009611637933 0.983809752483672 0.981628658807717 0.971327018530612 0.983979696927094 0.983867170795639 0.983001673011847 0.98207888139591 0.984210255601017 0.983388165201265 0.982197487328236 0.982439215273837
0.990343625781282 0.990179960603393 0.986733084956567 0.982276071982216 0.78437589738935 0.811520672367937 0.804725278708926 0.808607368725478 0.987982976616637 0.985098575233039 0.983224517825981 0.979610142462823 0.980002060844713 NA 0.992545860292109 0 0.976413779440926 0.990412339282817 0.987948115077178 0.990430095513015 0.966449730716085 0.990487516369897 0.989885465403283 0.987369162007779 0.982548022736673 0.990437702583262 0.990388705630253 0.988715017870954 0.989723328909418 0.990325774100058 0.990578749426848 0.989680634085764 0.977662566300615
0.984836069832354 0.985377762290901 0.979403940402376 0.979183766308326 0.788650743050452 0.802828294276393 0.800807005879754 0.807960453552182 0.983094885623241 0.981171992924778 0.979767091337455 0.9725665680011 0.977196038068239 NA 0.990270097009092 0 0.972882788432478 0.985207172489774 0.984855058959437 0.985200938421122 0.963729281874119 0.985221101141686 0.984923352639444 0.985138443230719 0.960434073569985 0.985030191351838 0.985010050821335 0.984851609942546 0.979798781411337 0.985100012310685 0.984867929778715 0.976655625305278 0.974278648232129
0.995357731320872 0.995335063603288 0.990616839885543 0.990049154656064 0.809891028123759 0.819927041047809 0.79424355836133 0.851851041399014 0.992778446685901 0.988198560466163 0.988950279655743 0.988477119619669 0.988173709649365 NA 1 0 0.983375608908262 0.995302820448697 0.995292360597005 0.995277476493408 0.978585435222192 0.995272576161678 0.994881586472643 0.99255798291977 0.983144231153757 0.995354640147208 0.995477416856496 0.995319159572824 0.991581846022323 0.995280670904883 0.995345973089435 0.995288232959054 0.991369654561091
0.987825040025555 0.982857144255434 0.982138522621389 0.978234176255927 0.830229478192436 0.820287164569236 0.791672923098343 0.81278355498517 0.982444576703668 0.985213939309118 0.982207493109211 0.979492968669283 0.979596140756441 NA 0.987376699791158 0 0.979224675153184 0.987593318912966 0.987525547147585 0.987776619198081 0.968425197877783 0.987828274443203 0.987324036761914 0.975858703091859 0.963538893511796 0.987739971639424 0.987894228288364 0.984496269815901 0.975551464313015 0.987864364662664 0.987841775154228 0.987018123802522 0.979947763413449
0.990944044031879 0.990817905095809 0.986923344464915 0.984547827838451 0.822241444485369 0.774221377757365 0.829435996695291 0.824541525891996 0.988355416885095 0.988782378945446 0.984811764318896 0.981471201996261 0.982496927634331 NA 0.992568589352838 0 0.979688522141133 0.990672959201051 0.990881968460872 0.990668841430173 0.980810896853478 0.991094032064422 0.990552293437436 0.990503808153642 0.981916391035771 0.991063043797199 0.990795931676067 0.989970213799491 0.982456435413513 0.990930662709177 0.990670642065869 0.990916838886619 0.982708300727476
0.996210928680021 0.996304869333158 0.993873613485636 0.99203827057698 0.81032923810793 0.810826889207301 0.854697265004589 0.808606234548953 0.994496651644603 0.99464567788324 0.992652462439041 0.990895467705678 0.99063793705673 NA 0.997499234869803 0 0.987689627504452 0.99625638629897 0.995321931036498 0.990249547225469 0.982174106486424 0.996271075175869 0.996365657460905 0.992369306583056 0.985005758477765 0.996369468275094 0.996272639116341 0.996357847489741 0.995024956295169 0.99632700752619 0.99629970408807 0.996161981144169 0.994070230617858
0.993993068567486 0.994062037458722 0.99376688450088 0.987412007014856 0.803997450448532 0.805950884876879 0.782878832583265 0.816607198960598 0.991430736925985 0.99197310646801 0.988169435976519 0.985406676056683 0.985159309251385 NA 0.997647521581824 0 0.98309851606496 0.993757068747461 0.994000270949266 0.993707012752784 0.974207403758904 0.993973620471547 0.993870415821063 0.9935274942795 0.990195263012971 0.993655752100553 0.99361330813042 0.993525098031411 0.99345772675925 0.993932709016172 0.993646086437503 0.993446077910708 0.992191901473367
