"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
0 0 0.479 0.527 113.315 73.988 74.2 61.262 0.118 0.078 0.556 0.703 0.681 0.2 NA 1 0.8 0 0 1.842 3.822 0 0.029 1.084 43.47 0.001 0 0.152 0.146 0.003 0 0.007 0.064
0.001 0 0.398 0.542 110.964 117.851 91.247 79.066 0.121 0.081 0.536 0.734 0.581 0.202 NA 1 0.993 0.004 0 2.444 5.102 0.001 0 1.916 47.177 0 0.005 0.027 0.082 0.001 0 0.322 0.17
0.002 0 0.277 0.293 83.902 53.658 58.044 58.395 0.077 0.067 0.396 0.44 0.391 0.129 NA 1 0.722 0.002 0 0.887 2.188 0 0 0.555 37.252 0 0 0.004 0.121 0 0.003 0.116 0.122
0.001 0 0.236 0.27 41.976 55.698 44.997 40.993 0.056 0.118 0.284 0.383 0.394 0.108 NA 1 0.676 0 0.001 0.671 1.827 0 0 0.46 30.901 0 0 0.023 0.089 0.003 0.001 0.071 0.109
0 0 0.349 0.527 67.523 66.403 68.632 71.584 0.075 0.304 0.493 0.689 0.53 0.161 NA 1 0.822 0 0 1.554 3.309 0 0 0.93 39.064 0 0.012 0.14 0.129 0 0.024 0.172 0.138
0 0 0.341 0.504 98.999 80.56 71.143 58.093 0.095 0.151 0.609 0.673 0.519 0.178 NA 1 0.736 0.001 0 1.216 3.206 0.002 0 0.954 40.344 0.003 0 0.053 0.082 0 0.003 0.035 0.171
0 0 0.281 0.377 51.529 80.342 54.318 62.352 0.095 0.058 0.356 0.461 0.433 0.154 NA 1 0.793 0 0 1.072 1.866 0.001 0.012 0.798 34.342 0 0.002 0.014 0.143 0.001 0.019 0.14 0.01
0 0 0.303 0.486 58.838 81.733 79.387 61.602 0.105 0.093 0.505 0.652 0.546 0.123 NA 1 0.969 0 0 1.957 3.001 0 0.001 1.041 42.253 0 0.014 0.008 0.08 0 0.002 0.225 0.247
0 0 0.228 0.349 73.84 60.429 72.519 43.943 0.082 0.03 0.406 0.454 0.407 0.099 NA 1 0.612 0.001 0 0.981 2.16 0 0.011 0.682 34.394 0.001 0.001 0.033 0.089 0 0.007 0.011 0.124
0 0 0.207 0.294 68.075 66.612 61.781 43.305 0.034 0.047 0.301 0.435 0.305 0.11 NA 1 0.679 0.001 0 0.691 1.622 0.002 0.001 0.489 33.786 0.001 0.005 0.028 0.102 0 0 0.122 0.01
0 0 0.311 0.424 82.298 48.512 63.505 54.029 0.114 0.07 0.356 0.67 0.45 0.137 NA 1 0.67 0.001 0 1.24 2.859 0.004 0.052 0.91 36.401 0.002 0.004 0.009 0.059 0 0.004 0.005 0.032
0.003 0 0.288 0.406 49.151 81.176 39.788 32.919 0.071 0.046 0.331 0.404 0.378 0.14 NA 1 0.607 0 0 0.892 1.841 0 0 0.581 31.522 0.001 0.003 0.008 0.139 0 0.001 0.006 0.069
0 0.001 0.387 0.441 104.75 76.101 75.51 65.252 0.147 0.37 0.565 0.614 0.644 0.151 NA 1 0.869 0.009 0 1.702 3.32 0 0 1.478 43.273 0 0 0.008 0.252 0 0.002 0.032 0.222
0 0 0.391 0.443 85.649 77.892 62.75 59.147 0.114 0.071 0.425 0.505 0.505 0.153 NA 1 0.839 0 0 1.7 2.995 0.001 0.016 0.918 42.465 0.001 0.001 0.003 0.146 0.005 0.001 0.186 0.129
0.001 0 0.335 0.402 87.36 87.268 66.145 56.307 0.147 0.093 0.446 0.548 0.569 0.168 NA 1 0.773 0.001 0 1.322 3.054 0.001 0 1.285 41.761 0.001 0.002 0.158 0.126 0 0 0.197 0.163
0 0 0.429 0.592 94.766 113.299 93.771 76.691 0.077 0.118 0.501 0.751 0.671 0.221 NA 1 0.977 0.002 0 2.183 4.142 0 0 1.148 45.441 0.001 0.006 0.035 0.229 0.003 0.002 0.041 0.351
0 0 0.542 0.853 122.243 134.619 113.459 90.946 0.154 0.133 0.753 1.017 0.983 0.217 NA 1 1.23 0 0 3.854 6.929 0 0 2.655 49.951 0.001 0.017 0.197 0.285 0.003 0 0.254 0.203
0.001 0 0.303 0.381 96.378 83.447 86.683 57.67 0.094 0.052 0.392 0.501 0.42 0.101 NA 1 0.757 0.002 0 1.379 2.272 0 0.011 0.698 39.529 0.001 0.001 0.029 0.128 0 0.001 0.138 0.173
0 0 0.347 0.45 85.248 73.981 76.074 62.502 0.122 0.138 0.428 0.597 0.467 0.217 NA 1 0.842 0.002 0 1.513 2.828 0 0 0.847 41.229 0.002 0.007 0.107 0.151 0 0.005 0.154 0.259
0 0 0.252 0.418 72.998 59.1 72.143 50.195 0.082 0.049 0.335 0.576 0.437 0.123 NA 1 0.694 0 0 0.983 2.32 0 0.041 0.726 38.217 0 0.002 0.11 0.126 0.001 0 0.052 0.074
0 0 0.323 0.438 85.044 48.47 64.954 55.309 0.081 0.052 0.418 0.641 0.561 0.16 NA 1 0.642 0 0.001 1.045 2.452 0 0 0.657 31.682 0 0.003 0.184 0.249 0.002 0.003 0.161 0.038
0 0.001 0.211 0.321 54.489 76.539 47.569 45.391 0.055 0.064 0.33 0.379 0.386 0.112 NA 1 0.618 0 0 0.813 1.457 0.001 0 0.455 33.338 0 0 0.025 0.078 0 0 0.005 0.014
0 0.001 0.282 0.327 45.876 70.94 63.032 52.331 0.057 0.232 0.387 0.48 0.462 0.115 NA 1 0.893 0.005 0 0.917 2.434 0 0.017 0.63 37.643 0.004 0.009 0.027 0.167 0 0 0.007 0.209
0 0 0.216 0.231 54.357 51.488 74.418 47.959 0.057 0.032 0.315 0.36 0.266 0.112 NA 1 0.677 0 0 0.645 1.342 0.001 0.013 0.56 31.962 0.001 0 0.008 0.123 0.001 0.002 0.009 0.054
0 0 0.222 0.218 45.026 20.871 51.549 37.44 0.073 0.034 0.237 0.312 0.303 0.119 NA 1 0.619 0 0 0.653 1.427 0 0.049 0.418 26.179 0.001 0.007 0.009 0.054 0 0.018 0.003 0.009
0 0.001 0.356 0.53 79.599 70.049 64.7 65.069 0.096 0.068 0.652 0.627 0.54 0.212 NA 1 0.848 0 0 1.694 3.472 0.002 0.031 1.127 42.182 0.002 0 0.108 0.278 0 0.02 0.002 0.245
0 0.001 0.535 0.568 75.867 47.998 56.257 53.954 0.108 0.09 0.665 0.782 0.835 0.266 NA 1 0.731 0.005 0 1.953 3.37 0 0 1.139 37.453 0.001 0.003 0.073 0.314 0 0.003 0.293 0.309
0 0 0.363 0.384 69.842 72.862 69.29 71.746 0.096 0.062 0.457 0.578 0.617 0.152 NA 1 0.848 0.002 0 1.307 2.977 0 0.027 0.938 39.842 0.002 0.001 0.102 0.166 0 0.008 0.005 0.213
0 0 0.477 0.539 77.912 88.07 81.605 80.359 0.099 0.085 0.599 0.705 0.775 0.177 NA 1 0.922 0.005 0.002 2.037 4.477 0 0.033 1.428 44.601 0 0.009 0.183 0.139 0 0 0.015 0.179
0 0 0.328 0.455 94.286 67.563 86.781 64.457 0.232 0.111 0.446 0.542 0.472 0.122 NA 1 0.853 0.002 0 1.497 3.247 0.001 0 1.018 45.247 0.001 0.002 0.123 0.135 0 0 0.002 0.138
0 0 0.292 0.326 82.109 58.554 67.399 56.216 0.098 0.08 0.308 0.49 0.479 0.147 NA 1 0.689 0.003 0 1.078 2.335 0 0 0.824 36.679 0.004 0 0.111 0.128 0 0 0 0.131
0 0 0.312 0.478 70.883 66.354 69.026 56.16 0.08 0.098 0.391 0.509 0.453 0.163 NA 1 0.724 0 0 1.167 2.946 0 0.057 0.494 38.665 0.001 0.001 0.047 0.192 0 0.001 0.03 0.164
0 0.001 0.495 0.718 71.238 78.233 85.18 61.854 0.135 0.112 0.642 0.768 0.794 0.215 NA 1 0.97 0.001 0 2.778 6.128 0 0 2.92 47.407 0.002 0.001 0.045 0.289 0.001 0 0.301 0.246
0 0 0.303 0.352 92.101 85.572 70.045 57.056 0.131 0.191 0.373 0.467 0.432 0.172 NA 1 0.824 0.001 0 1.292 2.888 0.001 0 0.619 40.392 0.002 0.002 0.08 0.161 0 0.001 0.038 0.128
0 0 0.314 0.431 57.745 60.158 65.538 51.04 0.065 0.064 0.467 0.552 0.403 0.208 NA 1 0.773 0.003 0.001 1.245 2.751 0 0 0.87 38.956 0.001 0.003 0.088 0.138 0 0 0.187 0.097
0 0 0.28 0.311 58.266 73.97 68.236 47.468 0.186 0.073 0.48 0.484 0.399 0.127 NA 1 0.743 0 0 1.078 2.241 0.002 0 0.685 34.47 0 0.006 0.018 0.072 0 0 0.013 0.188
0 0 0.382 0.47 75.261 80.457 64.803 70.988 0.067 0.043 0.468 0.583 0.615 0.126 NA 1 0.758 0.004 0 1.548 2.769 0 0.015 1.101 42.849 0.001 0.009 0.168 0.151 0.001 0 0.033 0.088
0 0 0.285 0.351 74.61 51.17 64.989 54.745 0.078 0.079 0.415 0.479 0.533 0.145 NA 1 0.901 0.002 0 1.163 2.417 0 0.007 0.832 40.005 0 0.002 0.111 0.166 0 0.003 0.015 0.063
0 0 0.259 0.349 67.547 67.111 61.492 48.318 0.094 0.144 0.371 0.457 0.312 0.114 NA 1 0.634 0 0 0.91 2.129 0 0.007 0.705 34.924 0 0 0.005 0.16 0 0.012 0.033 0.141
