"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
-7 -8 -6 -6 6 5 6 5 -7 -7 -6 -6 -5 -5 -3 -6 -6 -7 -7 -5 0 -7 -7 -5 0 -7 -7 -5 -6 -7 -8 -5 -6
-8 -7 -7 -7 5 6 4 4 -7 -7 -7 -6 -7 -7 -7 -6 -6 -8 -7 -5 0 -8 -8 -5 0 -8 -7 -7 -7 -8 -7 -5 -7
-8 -8 -7 -6 8 7 6 5 -8 -7 -6 -6 -6 -7 -4 -6 -6 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 -7 -8 -8 -5 0
-7 -7 -6 -5 5 6 3 4 -7 -6 -6 -5 -5 -6 -7 -4 -6 -7 -7 -5 0 -7 -7 -5 0 -7 -7 -5 -5 -7 -7 -5 -5
-10 -9 -8 -8 4 4 4 2 -8 -8 -8 -8 -8 -8 -4 -8 -8 -10 -9 -6 -1 -10 -9 -6 -1 -10 -9 -8 -8 -10 -9 -6 -8
-8 -8 -6 -6 5 5 4 5 -7 -7 -6 -6 -6 -6 -5 -6 -6 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 -6 -8 -8 -5 -6
-8 -8 -6 -5 7 8 8 6 -7 -7 -5 -5 -5 -5 -8 -5 -6 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -5 0
-8 -8 -7 -7 7 3 5 3 -8 -8 -7 -7 -7 -8 -8 -6 -7 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -8 -8 -8 -8 -8 -8
-7 -7 -7 -6 6 4 5 3 -7 -7 -6 -6 -6 -6 -5 -6 -6 -7 -7 -5 0 -7 -7 -5 0 -7 -7 -5 -7 -7 -7 -5 -6
-6 -7 -5 -5 7 7 7 6 -6 -6 -5 -5 -5 -6 -3 -4 -4 -6 -6 -4 1 -6 -6 -4 1 -6 -6 -4 -5 -6 -6 -4 -5
-7 -7 -6 -5 7 7 6 5 -7 -6 -5 -5 -5 -6 -6 -6 -6 -7 -7 -5 0 -7 -7 -5 0 -7 -7 -5 -5 -7 -7 -5 -5
-8 -8 -7 -7 6 5 5 4 -8 -8 -7 -7 -7 -8 -8 -7 -6 -8 -8 -5 0 -8 -8 -5 0 -8 -8 -8 -8 -9 -8 -8 -8
-8 -7 -6 -6 7 5 3 4 -6 -6 -6 -5 -6 -6 -6 -5 -6 -8 -7 -5 0 -7 -7 -5 0 -8 -8 -5 -5 -7 -7 -5 -5
