"U_1_Gam_alpha2F" "U_2_Gam_alpha2F" "U_5_Gam_alpha2F" "U_10_Gam_alpha2F" "U_1_Gam_alpha1F" "U_2_Gam_alpha1F" "U_5_Gam_alpha1F" "U_10_Gam_alpha1F" "U_1_Gam" "U_2_Gam" "U_5_Gam" "U_10_Gam" "Sylvia_Sparse" "FM_RevJump" "MBC" "DPM" "FM_Raffaele" "U_1_PC_alpha2F_01" "U_2_PC_alpha2F_01" "U_5_PC_alpha2F_01" "U_10_PC_alpha2F_01" "U_1_Gam_ProbKp_01" "U_2_Gam_ProbKp_01" "U_5_Gam_ProbKp_01" "U_10_Gam_ProbKp_01" "U_1_PC_alpha2F_09" "U_2_PC_alpha2F_09" "U_5_PC_alpha2F_09" "U_10_PC_alpha2F_09" "U_1_Gam_ProbKp_09" "U_2_Gam_ProbKp_09" "U_5_Gam_ProbKp_09" "U_10_Gam_ProbKp_09"
0 0 0 0 3 3 4 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
-1 -1 -1 -1 5 5 3 4 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 4 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 2 1 1 1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 6 8 7 7 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
-1 -1 -1 -1 8 8 8 7 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 2 1 -1 -1 -1 6 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 14 12 10 10 0 0 0 0 0 0 0 2 0 0 0 3 2 0 0 3 8 0 0 0 0 0 0 0 0
0 0 0 0 8 9 9 8 0 0 0 0 0 0 0 1 -1 0 0 1 1 0 0 0 7 0 0 0 0 0 0 0 0
0 0 0 0 7 8 8 8 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0
-1 -1 -1 -1 5 4 6 4 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 5 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 9 8 7 8 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 7 0 0 0 0 0 0 0 0
-2 -1 0 0 10 11 9 9 0 0 0 0 0 0 0 1 0 -2 -1 2 2 -1 -1 2 7 -2 -1 0 0 -2 -1 0 0
0 0 0 0 6 6 5 4 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0
0 0 0 0 11 9 10 10 0 0 0 0 0 0 0 2 0 0 0 3 2 0 0 1 8 0 0 0 0 0 0 0 0
0 0 0 0 9 10 10 8 0 0 0 0 0 0 0 2 0 0 0 1 2 0 0 1 7 0 0 0 0 0 0 0 0
-1 -1 -1 -1 6 5 7 6 -1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 6 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 10 10 12 10 0 0 0 0 0 0 0 3 0 0 0 3 2 0 0 3 8 0 0 0 0 0 0 0 0
0 0 0 0 10 11 11 8 0 0 0 0 0 0 1 2 0 0 0 3 2 0 0 3 7 0 0 0 0 0 0 0 0
0 0 0 0 4 5 5 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 0 0 8 8 9 7 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0
0 0 0 0 4 3 4 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 0 0 10 10 8 9 0 0 0 1 0 0 0 2 0 0 0 1 2 0 0 1 7 0 0 0 0 0 0 0 0
0 0 0 0 3 3 3 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 7 8 7 6 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0
0 0 0 0 11 10 11 10 0 0 0 0 0 0 0 2 0 0 0 3 2 0 0 3 8 0 0 0 0 0 0 0 0
0 0 0 0 2 1 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1 0 0 1 7 8 8 7 0 0 1 1 0 0 0 1 0 -1 0 1 2 -1 0 1 6 -1 -1 0 0 -1 0 0 0
-1 0 0 0 8 9 8 7 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 5 0 0 0 0 0 0 0 0
-1 -1 -1 -1 8 8 8 6 -1 -1 -1 -1 -1 -1 0 1 -1 -1 -1 -1 0 -1 -1 -1 7 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 7 7 7 6 0 0 1 1 0 0 0 2 0 0 0 1 2 0 0 0 4 0 0 0 0 0 0 0 0
0 0 0 0 6 5 5 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
0 0 0 0 11 10 9 9 0 0 0 0 0 0 0 2 0 0 0 1 2 0 0 0 8 0 0 0 0 0 0 0 0
0 0 0 0 4 4 5 3 0 0 0 0 0 0 0 1 -1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
0 0 0 0 5 5 5 5 0 0 0 0 0 0 0 1 -1 -1 0 0 0 -1 0 0 4 0 0 0 0 0 0 0 0
0 0 0 0 8 7 8 9 0 0 0 0 0 0 1 2 0 0 0 1 1 0 0 0 7 0 0 0 0 0 0 0 0
0 0 0 0 13 12 12 10 0 0 1 0 0 0 0 1 1 0 0 3 8 0 0 3 8 0 0 0 0 0 0 0 0
0 0 0 0 2 1 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1 0 0 0 8 6 7 7 -1 0 0 0 0 -1 0 1 -1 -1 0 0 1 -1 0 0 7 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 8 9 9 7 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 0 0 -1 0 -1 7 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 8 9 7 8 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 0 -1 0 -1 -1 -1 7 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 11 11 11 8 0 0 0 0 0 0 0 2 0 0 0 2 2 0 0 3 8 0 0 0 0 0 0 0 0
0 0 0 1 13 12 11 11 0 0 0 1 1 0 0 2 1 0 0 2 4 0 0 2 7 0 0 0 0 0 0 0 0
-1 0 0 0 7 8 6 5 0 0 0 0 0 0 0 1 -1 -1 0 0 0 -1 0 0 6 0 -1 -1 -1 -1 0 -1 0
0 0 0 0 4 4 4 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
-2 -1 -1 -1 9 9 9 8 -2 -1 -1 -1 -1 -2 -2 0 -2 -2 -1 0 1 -2 -1 -1 7 -2 -2 -2 -2 -2 -2 -2 -2
-1 0 0 0 8 8 9 8 -1 0 0 0 0 0 0 1 -1 -1 0 0 1 -1 0 0 7 -1 -1 -1 -1 -1 -1 -1 0
0 0 0 0 10 9 9 9 0 0 0 0 0 0 0 1 1 0 0 3 2 0 0 3 7 0 0 0 0 0 0 0 0
0 0 0 0 11 11 11 9 0 0 0 0 0 0 0 1 0 0 0 3 2 0 0 3 8 0 0 0 0 0 0 0 0
0 1 1 1 10 9 10 8 0 1 1 1 1 0 0 1 0 0 1 3 2 0 1 1 7 0 0 0 0 0 0 0 1
0 0 0 0 3 4 4 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
-1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 7 6 6 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
0 0 0 0 7 7 8 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
0 0 0 0 12 10 11 9 0 0 0 0 0 0 0 2 1 0 0 3 2 0 0 3 8 0 0 0 0 0 0 0 0
-2 -1 0 0 11 11 9 9 0 0 0 0 0 0 0 1 0 -2 -1 2 7 -2 -1 2 7 -2 -1 0 0 -2 -1 0 0
0 0 0 0 8 8 7 5 0 0 0 0 0 0 0 1 -1 0 0 0 0 -1 0 0 7 0 -1 0 0 0 0 0 0
0 0 0 0 11 11 9 9 0 0 0 0 0 0 0 1 0 0 0 2 7 -1 -1 2 7 0 0 0 0 -1 0 2 0
0 0 0 0 10 7 8 8 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 7 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-1 0 0 -1 11 11 10 9 -1 0 0 0 -1 -1 -1 1 0 -1 0 3 2 -1 0 -1 7 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 11 10 10 8 0 0 0 0 0 0 0 1 0 0 0 2 2 0 0 2 7 0 0 0 0 0 0 0 0
0 0 0 0 4 3 4 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 0 0 6 6 6 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
-1 0 0 0 2 2 2 2 0 0 0 0 0 0 -1 1 -1 -1 0 0 0 -1 -1 0 1 -1 -1 -1 0 -1 -1 -1 -1
0 0 0 0 10 12 10 9 0 0 0 0 0 0 0 2 0 0 0 3 2 0 0 3 8 0 0 0 0 0 0 0 0
-1 -1 -1 -1 4 3 3 4 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 4 4 4 4 0 0 0 0 0 0 0 1 -1 -1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 1 1 9 8 8 9 0 0 1 1 1 0 0 2 0 0 0 1 2 0 0 1 7 0 0 0 0 0 0 0 0
0 0 0 0 6 7 5 6 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
0 0 0 0 7 7 7 7 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 6 0 0 0 0 0 0 0 0
0 0 1 1 12 12 11 11 0 0 1 1 1 0 0 3 1 0 0 3 4 0 0 3 8 0 0 0 0 0 0 0 0
0 0 0 0 6 6 5 5 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0
-1 -1 -1 -1 4 4 5 3 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 2 -1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 7 8 6 7 -1 -1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 -1 -1 5 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 10 8 9 7 0 0 0 0 0 0 0 1 -1 -1 0 1 1 0 0 0 7 0 0 0 0 -1 0 0 0
-2 -1 -2 -2 10 9 7 7 -2 -1 -2 -2 -2 -2 -2 0 -2 -2 -1 -1 0 -2 -2 -2 6 -2 -2 -2 -2 -2 -2 -2 -2
-1 0 0 0 6 5 6 6 0 0 0 0 0 0 0 1 0 -1 0 0 0 -1 0 0 6 -1 0 0 0 -1 0 0 0
0 0 0 0 5 4 5 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
-1 -1 -1 -1 6 6 4 4 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 3 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 3 3 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 10 10 10 8 0 0 0 0 0 0 0 2 0 0 0 1 2 0 0 0 7 0 0 0 0 0 0 0 0
0 0 0 0 8 8 8 7 0 0 0 0 0 0 1 2 -1 0 -1 0 1 -1 0 0 6 0 0 0 0 -1 0 0 0
0 0 0 0 10 10 10 10 0 0 0 0 0 0 0 1 0 0 0 3 2 0 0 1 8 0 0 0 0 0 0 0 0
-1 -1 -1 -1 3 3 2 2 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 3 2 2 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 9 7 7 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
-1 -1 -1 -1 8 9 7 7 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 0 -1 -1 -1 7 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 4 4 3 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 0 0 6 6 6 5 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
-1 -1 -1 -1 8 8 8 7 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 0 -1 -1 -1 7 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 8 8 8 7 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 5 0 0 0 0 0 0 0 0
-1 -1 -1 -1 3 2 2 2 -1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1
0 0 0 0 7 8 6 7 0 0 0 0 0 0 0 0 -1 -1 0 0 0 -1 0 0 5 -1 0 -1 0 0 0 0 0
