"U_2_PC_alpha2F_01" "U_4_PC_alpha2F_01" "U_6_PC_alpha2F_01" "U_8_PC_alpha2F_01" "U_2_PC_alpha2F_09" "U_4_PC_alpha2F_09" "U_6_PC_alpha2F_09" "U_8_PC_alpha2F_09" "sFMM" "DPM" "FMM"
0.466287433333333 0.466756601010101 0.75010101010101 0.75010101010101 0.75010101010101 0.293739873535354 0.75010101010101 0.467241036565657 0.75010101010101 0.75010101010101 0.75010101010101
0.410621986868687 0.264397024444444 0.266480204040404 0.316505894343434 0.316283125858586 0.343924762222222 0.265254958989899 0.373000117575758 0.682120092727273 0.754949494949495 0.27167195030303
0.751313131313131 0.432629116565657 0.434010685858586 0.751313131313131 0.432961401818182 0.434485582020202 0.751313131313131 0.751313131313131 0.751313131313131 0.751313131313131 0.434046663434343
0.440139453535354 0.36618403030303 0.753131313131313 0.411381672727273 0.298830533131313 0.753131313131313 0.753131313131313 0.411389442222222 0.265258540606061 0.753131313131313 0.259178910909091
0.753535353535354 0.753535353535354 0.368308073535354 0.242370562424242 0.753535353535354 0.753535353535354 0.753535353535354 0.753535353535354 0.753535353535354 0.753535353535354 0.360333049494949
0.754949494949495 0.754949494949495 0.754949494949495 0.754949494949495 0.754949494949495 0.426679918989899 0.754949494949495 0.754949494949495 0.434204030707071 0.754949494949495 0.754949494949495
0.475444215757576 0.74 0.475730163232323 0.74 0.74 0.477702297373737 0.74 0.469982508282828 0.476004990505051 0.74 0.74
0.754141414141414 0.754141414141414 0.352753412929293 0.354149862020202 0.754141414141414 0.354147287474747 0.754141414141414 0.35348746 0.754141414141414 0.754141414141414 0.754141414141414
0.329171138787879 0.356675229090909 0.357449522020202 0.355946916161616 0.356041158787879 0.356490024444444 0.357553199191919 0.419966643434343 0.322256755555556 0.741616161616162 0.344690912525253
0.395545423030303 0.38747389010101 0.377289174949495 0.389714138989899 0.384543488282828 0.350207712929293 0.747676767676768 0.388879847878788 0.747676767676768 0.747676767676768 0.383975421414141
0.408404197777778 0.227890955555556 0.756161616161616 0.756161616161616 0.458851093131313 0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616
0.343499278787879 0.345611157373737 0.297421410707071 0.343678888282828 0.245461175555556 0.745827090707071 0.349946517373737 0.311772103434343 0.745827090707071 0.745858585858586 0.326618958787879
0.271278624848485 0.269595511919192 0.299765481414141 0.250565601010101 0.252196594949495 0.287009019191919 0.28227556 0.25419673050505 0.461174553535354 0.756767676767677 0.278491366666667
0.757111999191919 0.425782944646465 0.69065702040404 0.352773525656566 0.757171717171717 0.351835521616162 0.350800026060606 0.757171717171717 0.350891777373737 0.757171717171717 0.430060770707071
0.744040404040404 0.281320613737374 0.744040404040404 0.744040404040404 0.744040404040404 0.744040404040404 0.414446418383838 0.744040404040404 0.744040404040404 0.744040404040404 0.414842248686869
0.320218638787879 0.415523776161616 0.414159561818182 0.254046826464646 0.382727484040404 0.416042651919192 0.414854202020202 0.414720907474747 0.747676767676768 0.747676767676768 0.255271253131313
0.756969696969697 0.756969696969697 0.756969696969697 0.756969696969697 0.756969696969697 0.232144384444444 0.756969696969697 0.756969696969697 0.756969696969697 0.756969696969697 0.756969696969697
0.248023784646465 0.255121278787879 0.744444444444444 0.744444444444444 0.744444444444444 0.744444444444444 0.744444444444444 0.744444444444444 0.255664064242424 0.744444444444444 0.268194159191919
0.752121212121212 0.752121212121212 0.752121212121212 0.752121212121212 0.34625760969697 0.752121212121212 0.430176156565657 0.752121212121212 0.247031628282828 0.752121212121212 0.752121212121212
0.374965695959596 0.744848484848485 0.744848484848485 0.286501954949495 0.744848484848485 0.744848484848485 0.744848484848485 0.744848484848485 0.744848484848485 0.744848484848485 0.397078963636364
0.753535353535354 0.753535353535354 0.403368546262626 0.403690845050505 0.402302957575758 0.753535353535354 0.753535353535354 0.399107892525253 0.753535353535354 0.753535353535354 0.753535353535354
0.754545454545455 0.754545454545455 0.754545454545455 0.754545454545455 0.754545454545455 0.754545454545455 0.444564583434343 0.357652223636364 0.754545454545455 0.754545454545455 0.266093941414141
0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576 0.755757575757576
0.268577595555556 0.424329086060606 0.290561088686869 0.291187103838384 0.425333823636364 0.381123355959596 0.420011014747475 0.290577107878788 0.757343858383838 0.757373737373737 0.424083448888889
0.391425698585859 0.742020202020202 0.249904072121212 0.742020202020202 0.251181929090909 0.293175701818182 0.742020202020202 0.39225673030303 0.742020202020202 0.742020202020202 0.742020202020202
0.418269598989899 0.297422071313131 0.429180436363636 0.23596126989899 0.437763423434343 0.422711673737374 0.415408895151515 0.250184302626263 0.418248912323232 0.741414141414141 0.417888437777778
0.73959595959596 0.365553712727273 0.73959595959596 0.73959595959596 0.73959595959596 0.73959595959596 0.73959595959596 0.254754158585859 0.251246544444444 0.73959595959596 0.73959595959596
0.330499633535354 0.395250652121212 0.319842033333333 0.438067343030303 0.320260162424242 0.449828226060606 0.405204795959596 0.233759184444444 0.754545454545455 0.754545454545455 0.327869962828283
0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616 0.339612239191919 0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616 0.756161616161616
0.756161616161616 0.708591632929293 0.457676088080808 0.455694952727273 0.756161616161616 0.756161616161616 0.458674461212121 0.756161616161616 0.456207204040404 0.756161616161616 0.75610109010101
0.29509414969697 0.748452141212121 0.317691652323232 0.748484848484849 0.319467579393939 0.43064252969697 0.508009233131313 0.748424686868687 0.319522578181818 0.748484848484849 0.30623727959596
0.253287071919192 0.31121733979798 0.310448209090909 0.311665593333333 0.356271189090909 0.356428671313131 0.479051778585859 0.479911423838384 0.754515575555556 0.754545454545455 0.345847763838384
0.756969696969697 0.270784529090909 0.279906298787879 0.2732172 0.756969696969697 0.270779825454545 0.276492685656566 0.280363671111111 0.756969696969697 0.756969696969697 0.65521756020202
0.748080808080808 0.437245464242424 0.357539126464646 0.356072555555556 0.748080808080808 0.436682165454545 0.250596298585859 0.355266372121212 0.748080808080808 0.748080808080808 0.49860125979798
0.424240873131313 0.313586169494949 0.310991925454545 0.261784367070707 0.732323232323232 0.732264322424242 0.379240328484849 0.312908107676768 0.732323232323232 0.732323232323232 0.439479564040404
0.412067318989899 0.436298211515152 0.44890912989899 0.436322875353535 0.418096475555556 0.412309417171717 0.435315871111111 0.435301735353535 0.421305348888889 0.747676767676768 0.428578006464646
0.752121212121212 0.752121212121212 0.225454072929293 0.752121212121212 0.334963796363636 0.752121212121212 0.752121212121212 0.752121212121212 0.336057329292929 0.752121212121212 0.752092141212121
0.756767676767677 0.294007875959596 0.377016300606061 0.378436761010101 0.338097367272727 0.337714897373737 0.257526651313131 0.338037237373737 0.756767676767677 0.756767676767677 0.425608761212121
0.445119151313131 0.445157995151515 0.373588807272727 0.241570921212121 0.756767676767677 0.756767676767677 0.445279877777778 0.756767676767677 0.756767676767677 0.756767676767677 0.445101027070707
0.313564530707071 0.312527166868687 0.300346064646465 0.312819302828283 0.302773743434343 0.221828816161616 0.297098583434343 0.241378976161616 0.312569856969697 0.757373737373737 0.310323284646465
0.409314374949495 0.254416916363636 0.754885736565657 0.359245818787879 0.369393568888889 0.35308863979798 0.356312198383838 0.357821498383838 0.270711197171717 0.754949494949495 0.359649343636364
0.745858585858586 0.348612428282828 0.745858585858586 0.745858585858586 0.745858585858586 0.745858585858586 0.745858585858586 0.745858585858586 0.745858585858586 0.745858585858586 0.338550484444444
0.756363636363636 0.38561793030303 0.756363636363636 0.24334695010101 0.756363636363636 0.328227664040404 0.38449784969697 0.756363636363636 0.756363636363636 0.756363636363636 0.756363636363636
0.753939393939394 0.48305008969697 0.341129762828283 0.753939393939394 0.753939393939394 0.484333211919192 0.481769748484848 0.483649785858586 0.484296595353535 0.753939393939394 0.753852301212121
0.74969696969697 0.446380496767677 0.261512676565657 0.74969696969697 0.74969696969697 0.331178312929293 0.74969696969697 0.446644471111111 0.74969696969697 0.74969696969697 0.446596206868687
0.426282973737374 0.435830895959596 0.435174008080808 0.435693585454545 0.436168496161616 0.436800813737374 0.434219939393939 0.481480841818182 0.435304553333333 0.74 0.435470489494949
0.403481531919192 0.404790537979798 0.751313131313131 0.751313131313131 0.287355101616162 0.751313131313131 0.751313131313131 0.404358871111111 0.403529625656566 0.751313131313131 0.751313131313131
0.75050505050505 0.75050505050505 0.75050505050505 0.283672794141414 0.341889977171717 0.75050505050505 0.75050505050505 0.75050505050505 0.75050505050505 0.75050505050505 0.75050505050505
0.36752612969697 0.455443788080808 0.311574026060606 0.370126957979798 0.372142895757576 0.454882406666667 0.346167433535354 0.370661797979798 0.458389923030303 0.743838383838384 0.400001222424242
0.370185178787879 0.294567932727273 0.370495714141414 0.35229368969697 0.358547517777778 0.319454917373737 0.369863491919192 0.627132175757576 0.258511525858586 0.750909090909091 0.417606071919192
0.756363636363636 0.756363636363636 0.756363636363636 0.256771919393939 0.756363636363636 0.756363636363636 0.756363636363636 0.756363636363636 0.756363636363636 0.756363636363636 0.242558232121212
0.504842338383838 0.284728225656566 0.383409196161616 0.344253627272727 0.444921866464646 0.257647792121212 0.444677746060606 0.754545454545455 0.264571520808081 0.754545454545455 0.438255362424242
0.264864900808081 0.272144900606061 0.277884247676768 0.256880237171717 0.363105944646465 0.277770488282828 0.330002925454545 0.451399782020202 0.442933233939394 0.747676767676768 0.251628831313131
0.296705562424242 0.267265244444444 0.290465442828283 0.306813931111111 0.317587304848485 0.24113869030303 0.292802858787879 0.289645649090909 0.310409969090909 0.732323232323232 0.278207850909091
0.370207400808081 0.370418669090909 0.369768545656566 0.370484418787879 0.423019749494949 0.370265789494949 0.370790092727273 0.369534013939394 0.370857787272727 0.733737373737374 0.364119019191919
0.309193693131313 0.308705821616162 0.41927218989899 0.422841058585859 0.542371458585859 0.422058736161616 0.755151515151515 0.307353237373737 0.755151515151515 0.755151515151515 0.518393404444444
0.274579045050505 0.632036155959596 0.433948516161616 0.362351855151515 0.377307866666667 0.751228462828283 0.362925810909091 0.274897102424242 0.270423938787879 0.751313131313131 0.347144523838384
0.36526424989899 0.377460652727273 0.377883525858586 0.377106836363636 0.354720484242424 0.235144847676768 0.377030418585859 0.367780385050505 0.376400211313131 0.752929292929293 0.370272942020202
0.398656027070707 0.282704833535354 0.281629042626263 0.282132370505051 0.376597806262626 0.604881858383838 0.282661772323232 0.307481448282828 0.283587336767677 0.750707070707071 0.281608506060606
0.338072958181818 0.753333333333333 0.753333333333333 0.375925213737374 0.753333333333333 0.753333333333333 0.753333333333333 0.753333333333333 0.753333333333333 0.753333333333333 0.753333333333333
0.757373737373737 0.449957557171717 0.450891423030303 0.757373737373737 0.451850895353535 0.757373737373737 0.757373737373737 0.451748718383838 0.757373737373737 0.757373737373737 0.757373737373737
0.261605111313131 0.263335761414141 0.234357743636364 0.230790668080808 0.263625748282828 0.399503264848485 0.263244179191919 0.221580318585859 0.638465295151515 0.757373737373737 0.259412154141414
0.268849482222222 0.306497742222222 0.248430880808081 0.24881845050505 0.239898916565657 0.241841683636364 0.348318410909091 0.417186482424242 0.418124477575758 0.753737373737374 0.342074568080808
