"U_2_PC_alpha2F_01" "U_4_PC_alpha2F_01" "U_6_PC_alpha2F_01" "U_8_PC_alpha2F_01" "U_2_PC_alpha2F_09" "U_4_PC_alpha2F_09" "U_6_PC_alpha2F_09" "U_8_PC_alpha2F_09" "sFMM" "DPM" "FMM"
0.125902861549938 0.138306597433609 0.126343077185915 0.138720080812174 0.125302781838144 0.151476795304425 0.130524339017269 0.13808857587151 0.130980797728374 0 0.138007194984076
0.207489525164565 0.131088857278712 0.093685376441958 0.138029994389645 0.147011271112551 0.0997157308004267 0.148893931139287 0.104696715895964 0.189089515061925 0 0.141868558845963
0.139830420772065 0.146350526672776 0.159501033967814 0.159637596631558 0.158782310654547 0.159329960625552 0.145446208923003 0.158857547381726 0.145927426566183 0 0.147410897006532
0.225019963038317 0.189184978608726 0.190014350365535 0.19257116179235 0.255919676409542 0.225199411761431 0.255418462488616 0.216142543458235 0.224924212454353 0 0.256771666166972
0.186173221102568 0.190500979872287 0.186234570741661 0.234357716878751 0.191809819997505 0.190669132176622 0.231299899483332 0.23410727303707 0.191877182490435 0 0.191722889344434
0.11518082867678 0.198000275644919 0.116203803628289 0.172039057229855 0.115301574072038 0.207671165985847 0.18056013314842 0.116225091245094 0.142403950576481 0 0.116606465963946
0.171727323784625 0.184638707109784 0.134194439044958 0.182488181762182 0.214954149130895 0.21673201855864 0.157438874376599 0.183900056678709 0.215485233765257 0 0.215430254787004
0.197433286203876 0.19743079072838 0.209425781045658 0.214662168572593 0.106204169815608 0.20860188128913 0.197813195682813 0.197415971348799 0.26328149602969 0 0.22040165686594
0.211369504205723 0.128463962553096 0.242700860302908 0.160560967635718 0.147601293367396 0.160144155334079 0.129185901644168 0.244899601725783 0.194051603311342 0 0.244728555582704
0.204309419300363 0.203996953177488 0.19144920234788 0.237741653943674 0.197321176001446 0.194152650573092 0.169500210638319 0.202775109633465 0.199025717206616 0 0.202869387173445
0.186217999756328 0.185779577677035 0.18659461033494 0.175827901484912 0.176437855617098 0.172833730523377 0.175398145883195 0.132295456246702 0.227367829947503 0 0.187030231964542
0.194703432858144 0.198576107171819 0.199515467712705 0.199998801362943 0.169657204980439 0.199306089765014 0.220479286052752 0.25371893235185 0.226983990696449 0 0.20948161445952
0.192183303983904 0.208277652803259 0.202383198413755 0.188198971215442 0.205189883711139 0.19297034067943 0.185556341594798 0.18554936591738 0.189472978843651 0 0.201665180924702
0.179627493330193 0.138359781322267 0.15380313749057 0.137626945333762 0.168586907682564 0.168490060789991 0.168362236160494 0.168233099181476 0.198178063379331 0 0.137246417489717
0.117230688671845 0.113235642160284 0.113823533852274 0.119868873554771 0.113909856441752 0.125753087337487 0.113337660620906 0.113820660616977 0.114954370085634 0 0.114217117488032
0.197022533960568 0.212225278674508 0.174084963259636 0.165807826161139 0.140929420161683 0.225832134014003 0.280129428286489 0.17056972286424 0.220401789448992 0 0.221494060544931
0.214051886578451 0.188193257241247 0.236678207182855 0.195791496039061 0.230364580344932 0.235610506091585 0.239218206039779 0.23300266720621 0.231276644477186 0 0.23201637975954
0.182167267267661 0.165555827975101 0.168874651263959 0.200498518279683 0.206684753043934 0.163092725850813 0.179136542061835 0.16540117073492 0.205436114904474 0 0.130033555670222
0.31666303149933 0.3318924845709 0.267295978984636 0.319780180683239 0.316471359156812 0.245080442910213 0.245317753836647 0.24540223546836 0.253409187319208 0 0.31620584209483
0.163952725727918 0.25386912538783 0.158269599924708 0.178189775674608 0.187728906077803 0.182609828990228 0.183499565834454 0.170864934671173 0.171538652678629 0 0.183817327717025
0.189944119963866 0.207472297712739 0.190918899414674 0.206749571400405 0.206981963632894 0.19101034162596 0.189214840861071 0.206329057624281 0.186136986960237 0 0.148626426149075
0.205690583179131 0.204964158137729 0.205037663533677 0.205693202840895 0.203994434627996 0.20274459301799 0.203895008616207 0.201442765794087 0.200006764643384 0 0.221583121911611
0.168720535371204 0.161761085213261 0.174921946976273 0.149877264089244 0.149603114751651 0.18481028818707 0.171944502458977 0.174746722039836 0.182188628516076 0 0.171300167363618
