"U_2_PC_alpha2F_01" "U_4_PC_alpha2F_01" "U_6_PC_alpha2F_01" "U_8_PC_alpha2F_01" "U_2_PC_alpha2F_09" "U_4_PC_alpha2F_09" "U_6_PC_alpha2F_09" "U_8_PC_alpha2F_09" "sFMM" "DPM" "FMM"
0.29109137010101 0.290115618181818 0.290409116969697 0.286966718585859 0.290790927272727 0.300417479191919 0.329035106060606 0.288038045050505 0.327734518787879 0.75010101010101 0.290148552323232
0.262560098585859 0.26022737959596 0.26364986020202 0.267557795151515 0.234842972121212 0.259938183636364 0.235364752121212 0.263069349090909 0.302287070909091 0.754949494949495 0.272172365454545
0.275212025454545 0.291303920606061 0.289816577373737 0.290201154343434 0.29097049979798 0.290102556767677 0.267084021414141 0.29052024989899 0.266492969494949 0.751313131313131 0.272742408282828
0.254935188686869 0.239458782222222 0.241295170909091 0.231826896363636 0.276394654747475 0.254962446464646 0.276349582020202 0.220866335959596 0.255175800808081 0.753131313131313 0.275672873535354
0.251678810707071 0.249025094747475 0.247408511717172 0.271345834141414 0.255630705656566 0.255414177373737 0.264716006060606 0.268715292727273 0.255437862424242 0.753535353535354 0.254740785454545
0.283555934747475 0.223304947070707 0.284060972323232 0.294082070505051 0.283494424848485 0.229476858989899 0.221731526060606 0.28482533010101 0.286003767474747 0.754949494949495 0.284389552121212
0.247239801818182 0.281783321818182 0.260973614343434 0.279552861414141 0.290708773737374 0.290669731111111 0.245302737777778 0.28015865979798 0.29071659959596 0.74 0.290614275353535
0.262576996565657 0.262859623434343 0.235851625252525 0.226062607070707 0.386784289090909 0.243585490505051 0.262538986868687 0.263299544646465 0.204785117171717 0.754141414141414 0.213059391515152
0.301220012727273 0.303530718585859 0.263459270909091 0.276385468888889 0.246846871515152 0.277804823838384 0.302397880606061 0.264212097373737 0.233719172121212 0.741616161616162 0.264102824040404
0.27733049030303 0.278676451111111 0.24835602040404 0.275230292525253 0.254983398989899 0.246898907474747 0.2758282 0.277405351313131 0.252026445050505 0.747676767676768 0.276404741818182
0.285049834949495 0.285297512929293 0.284760951111111 0.251161754141414 0.316851705656566 0.240944582020202 0.252873304444444 0.258984516363636 0.214174842424242 0.756161616161616 0.284348227474747
0.276881415757576 0.273171685858586 0.273047922626263 0.27340772989899 0.275672981414141 0.273854244646465 0.254574547878788 0.272078543030303 0.270935658787879 0.745858585858586 0.265921908484848
0.228749482828283 0.234577462222222 0.229011975151515 0.240402005858586 0.234416588080808 0.236645146666667 0.269460536363636 0.248308725454545 0.268928541212121 0.756767676767677 0.242666842424242
0.265202868282828 0.24344552020202 0.28609366949495 0.246645266464646 0.291464154747475 0.291369773737374 0.292068924646465 0.290977164242424 0.292064721818182 0.757171717171717 0.24409542949495
0.260923324646465 0.287980268888889 0.278832467676768 0.25704783030303 0.269480581212121 0.258875052929293 0.279727553737374 0.295455774343434 0.276016597373737 0.744040404040404 0.294045352727273
0.237919725252525 0.24245965030303 0.240805072727273 0.244730346060606 0.254302065656566 0.23073194020202 0.265079593333333 0.243159409090909 0.244353707272727 0.747676767676768 0.245657482222222
0.242942337373737 0.241538737575758 0.229595473939394 0.233973078585859 0.238027752929293 0.218468426666667 0.251374025252525 0.236440946262626 0.238062265252525 0.756969696969697 0.218744319393939
0.267461765858586 0.289342932929293 0.315197667070707 0.239858789090909 0.244606138585859 0.294922938383838 0.231427551313131 0.29079757010101 0.244978605656566 0.744444444444444 0.252360727272727
0.215943581212121 0.261525888888889 0.21142282949495 0.214093606060606 0.215823132727273 0.227005128888889 0.226072802626263 0.225001783838384 0.22520001979798 0.752121212121212 0.216536757575758
0.24699360989899 0.254942963030303 0.241330456767677 0.24767781979798 0.239249836767677 0.275231114545455 0.275836132323232 0.260185174747475 0.259983525252525 0.744848484848485 0.274968014747475
0.25106741050505 0.244114946868687 0.250221055555556 0.243009497373737 0.24299728 0.251194940606061 0.251709916363636 0.243328404848485 0.249700095353535 0.753535353535354 0.288366997979798
0.247885442424242 0.248087191717172 0.247747361414141 0.248358030909091 0.248659422222222 0.249792536969697 0.248867987676768 0.250753591111111 0.246397611111111 0.754545454545455 0.232159227070707
0.269066608888889 0.270990561818182 0.280211879393939 0.283830445656566 0.28403164989899 0.232518391919192 0.28230556040404 0.280069134545455 0.275471478989899 0.755757575757576 0.272621243838384
0.257357588686869 0.256186905858586 0.256803438383838 0.26190007959596 0.257967913333333 0.247085194343434 0.263004934747475 0.260110983030303 0.262066154949495 0.757373737373737 0.26217622
0.265964250505051 0.274859101010101 0.276877010909091 0.266621755959596 0.303374629494949 0.303805346060606 0.268361995353535 0.281289136161616 0.25022736969697 0.742020202020202 0.259335328686869
0.233124244444444 0.243228217979798 0.250323896363636 0.242263970909091 0.238885271111111 0.250070973939394 0.246069031111111 0.24895394989899 0.243613815757576 0.741414141414141 0.234475966464646
0.248276858989899 0.236443626868687 0.248529229494949 0.249184870505051 0.248272155555556 0.228391482424242 0.222539994545455 0.237158157979798 0.205491985858586 0.73959595959596 0.226704673333333
0.261770026666667 0.263561848888889 0.257970652323232 0.26209167010101 0.267526579191919 0.241233829494949 0.240920507474747 0.241387252525253 0.266619255151515 0.754545454545455 0.262286488888889
0.236283679191919 0.241942587070707 0.24507949010101 0.236533120606061 0.258598892929293 0.244724950909091 0.241041908484848 0.214814826262626 0.251318538585859 0.756161616161616 0.254583639191919
0.390333182828283 0.272852434747475 0.27384103050505 0.253239951313131 0.289008562222222 0.288263084444444 0.29674004020202 0.266027782626263 0.287340517979798 0.756161616161616 0.287381752323232
0.275354493737374 0.251635163636364 0.246790784646465 0.233004163030303 0.247533921212121 0.233002446060606 0.349028418585859 0.234741373131313 0.247627347272727 0.748484848484849 0.250370155353535
0.222383724040404 0.238753410505051 0.22687195959596 0.24126062969697 0.239294567676768 0.247325532727273 0.240830273131313 0.230537982828283 0.241303616767677 0.754545454545455 0.230359783232323
0.23078017959596 0.220251818181818 0.246953546060606 0.230117762828283 0.249904991313131 0.253078882828283 0.255634952525253 0.224208483434343 0.253467814343434 0.756969696969697 0.246117280606061
0.277610856565657 0.281470886868687 0.249018143434343 0.249132296565657 0.295571895555556 0.248939781212121 0.278547475555556 0.261016856363636 0.279522638585859 0.748080808080808 0.29765808020202
0.313363688282828 0.262621678181818 0.266457997777778 0.288424980606061 0.258021368686869 0.262648949292929 0.313151875757576 0.246745539393939 0.313864944646465 0.732323232323232 0.313188080606061
0.282990916161616 0.287353381818182 0.281424971919192 0.312554925252525 0.282660094141414 0.296378785252525 0.313377774343434 0.307795795151515 0.301409031717172 0.747676767676768 0.270327618383838
0.225529828282828 0.203173524242424 0.235406366060606 0.222907596767677 0.230378608686869 0.266793201414141 0.208848695353535 0.221051928484848 0.220627707070707 0.752121212121212 0.242972835353535
0.23015384 0.21737240969697 0.231909496363636 0.231035473737374 0.231526138383838 0.253782294747475 0.221904774747475 0.222156645252525 0.246930206666667 0.756767676767677 0.232113320808081
0.246192484646465 0.221147492727273 0.230971778181818 0.256237397575758 0.224767591717172 0.221974260808081 0.23457363959596 0.230312083030303 0.234430765858586 0.756767676767677 0.246655802424242
0.27886095959596 0.277902042424242 0.215308145656566 0.289601481818182 0.288106469292929 0.274994369494949 0.289536071515152 0.238986863636364 0.337214518383838 0.757373737373737 0.278120338787879
0.292240581010101 0.293094650505051 0.292725134545455 0.295819078181818 0.284414426464646 0.279667034343434 0.201805532323232 0.275944514343434 0.293153378383838 0.754949494949495 0.258705726868687
