"U_2_PC_alpha2F_01" "U_4_PC_alpha2F_01" "U_6_PC_alpha2F_01" "U_8_PC_alpha2F_01" "U_2_PC_alpha2F_09" "U_4_PC_alpha2F_09" "U_6_PC_alpha2F_09" "U_8_PC_alpha2F_09" "sFMM" "DPM" "FMM"
0.257199763434343 0.25442629959596 0.262286886262626 0.238189060808081 0.268274889090909 0.256314474949495 0.270199429292929 0.26926918989899 0.272137518383838 0.416221756767677 0.26954919010101
0.272376311111111 0.237573410909091 0.238070961212121 0.233540034949495 0.267697467676768 0.264393381212121 0.235120837575758 0.239324645050505 0.233505346262626 0.43010101010101 0.271947904848485
0.24520332020202 0.229451398989899 0.24932777979798 0.226857819393939 0.234069215555556 0.249447274141414 0.252255988080808 0.237192244242424 0.248249721212121 0.751313131313131 0.226182312727273
0.216938423636364 0.221874797171717 0.22606470040404 0.228710356161616 0.219107491515152 0.217155963636364 0.22495013979798 0.221994016161616 0.217258773333333 0.278401811111111 0.22334352
0.238345667474747 0.241807704444444 0.247732019393939 0.23013108949495 0.236590151313131 0.235702229494949 0.239529665858586 0.231245753939394 0.236474919191919 0.354545454545455 0.240782294949495
0.218917723030303 0.230522547272727 0.216844311515152 0.216902831919192 0.23417139979798 0.217281651717172 0.215919974141414 0.222695273131313 0.227323442020202 0.119859836565657 0.224787351919192
0.242908894545455 0.245981176161616 0.25187929050505 0.232355526464646 0.237369144848485 0.234695652727273 0.247468540606061 0.251515106464646 0.240512975353535 0.233668713333333 0.248617106464646
0.201640211111111 0.208140230707071 0.202394369292929 0.20503321030303 0.204614796363636 0.20549912020202 0.201270237373737 0.213660401818182 0.222871567878788 0.247290496969697 0.213183056161616
0.23700924040404 0.229752531313131 0.221050837979798 0.230348965252525 0.229721817373737 0.243092145252525 0.242221746262626 0.241463136767677 0.240228458181818 0.264080132525253 0.224336107878788
0.22724361959596 0.238197425252525 0.24002785030303 0.243798744646465 0.235703676363636 0.229209226464646 0.227084218383838 0.252598394747475 0.229864356565657 0.253980495959596 0.229191318585859
0.214763683636364 0.218765533939394 0.219650409090909 0.219317902020202 0.221821064242424 0.222629567070707 0.218964158585859 0.222676538383838 0.218081233333333 0.356285292727273 0.207625428080808
0.228365176161616 0.227483894545455 0.25026003010101 0.244772764242424 0.244169195959596 0.228156967878788 0.240969485050505 0.252863796565657 0.27577678989899 0.244040404040404 0.249785578989899
0.230730391919192 0.233576237373737 0.230582223030303 0.230558740808081 0.230129031313131 0.233329157979798 0.235934288282828 0.230121049292929 0.233891267474747 0.253505835959596 0.217530965050505
0.245938213131313 0.247159578181818 0.240708915555556 0.236748681818182 0.238876424242424 0.269370831919192 0.236073472929293 0.246428757979798 0.245916061818182 0.246886363636364 0.24151466989899
0.252451358787879 0.247698278585859 0.246921669292929 0.253081136565657 0.253306714141414 0.246882026060606 0.262240203030303 0.247290191919192 0.264954634141414 0.374265936161616 0.246862682222222
0.251363994949495 0.23998072 0.239471011717172 0.252127216767677 0.257927179393939 0.239310183434343 0.233573875757576 0.235306333939394 0.254002094545455 0.355204706262626 0.256861088484849
0.229218825858586 0.234298247676768 0.22819248989899 0.219826897575758 0.227466389292929 0.233254925252525 0.230955841616162 0.233854256363636 0.245569903030303 0.357841867272727 0.233646124646465
0.260785437171717 0.236186971111111 0.244310086464646 0.249860731717172 0.232543556161616 0.280157007272727 0.239843317777778 0.249506717373737 0.244953997575758 0.255395611111111 0.247918719191919
0.20976598020202 0.218202158383838 0.227167471919192 0.22997586020202 0.227112802626263 0.220771033939394 0.231300701818182 0.206579531717172 0.217314023434343 0.332402502424242 0.220654705454545
0.225146078989899 0.254786344646465 0.222712144646465 0.22553742040404 0.246121806262626 0.219704503030303 0.232511550707071 0.225303965858586 0.225171755353535 0.213867062424242 0.239069305454545
0.248609812525253 0.25492774949495 0.253196251313131 0.245626897777778 0.230030441212121 0.236861935959596 0.245701483434343 0.254156592121212 0.25249278040404 0.383157858383838 0.252067242020202
0.226572074949495 0.242921982828283 0.222012043636364 0.243454670707071 0.24394364040404 0.240090031515152 0.24874480969697 0.243375278181818 0.249343290707071 0.35821634020202 0.242712305656566
0.246194882626263 0.247991821010101 0.244130612323232 0.236898547676768 0.241137271313131 0.239465057979798 0.235351571919192 0.247260009292929 0.239225807676768 0.344059993535354 0.243809746868687
0.234007536161616 0.234442398383838 0.233451435353535 0.233127425858586 0.233401069494949 0.234524265858586 0.245239791717172 0.234242651111111 0.234297685656566 0.258018075959596 0.24592007959596
0.243762876767677 0.243825878787879 0.241549757979798 0.248261706060606 0.263653309292929 0.248017405252525 0.24895805010101 0.247682672323232 0.263275572525253 0.36969696969697 0.267447597171717
0.22086508969697 0.228628300606061 0.230879351313131 0.223061686868687 0.220331397171717 0.223420066262626 0.216658106868687 0.22532180989899 0.20856634969697 0.294747474747475 0.21940930969697
0.251635785050505 0.246633834141414 0.242500029090909 0.246534062626263 0.24611281030303 0.24220176020202 0.246878845454545 0.237051053333333 0.248654406464646 0.333126826666667 0.224986482828283
0.228693667474747 0.236767032323232 0.216878713131313 0.235010053535354 0.23446667959596 0.229404939393939 0.234275977575758 0.238397122020202 0.229016564242424 0.249777835151515 0.229181685252525
0.238380018989899 0.228496892121212 0.237481808282828 0.227921424848485 0.2367891 0.23994774020202 0.223026877575758 0.238402232929293 0.230535022222222 0.115609063838384 0.229816348282828
0.237762336969697 0.229869809090909 0.231596992929293 0.231234684242424 0.233341920808081 0.235543433333333 0.234136979393939 0.23403306989899 0.237605808282828 0.374343434343434 0.228228792727273
0.233635450909091 0.245821333535354 0.221281991515152 0.237833780808081 0.246885146464646 0.234941988282828 0.234306571515152 0.237727448080808 0.231716640808081 0.248299675151515 0.233819602020202
0.213242984848485 0.222753331515152 0.232013712727273 0.222615298383838 0.222628874545455 0.220327618585859 0.222236265656566 0.231878974141414 0.229993328686869 0.286819535151515 0.243135086060606
0.229754255353535 0.212820035353535 0.21273462949495 0.235244893131313 0.204019134747475 0.21234537959596 0.223722575959596 0.223359363434343 0.229359083636364 0.338706303030303 0.228295038585859
0.242264112323232 0.233133156363636 0.245492021818182 0.240243726666667 0.231689717373737 0.242814088888889 0.232020863434343 0.237425293131313 0.245786846464646 0.258341034343434 0.246460794141414
0.268831907474748 0.248155243434343 0.266339623232323 0.253500347676768 0.263034546464646 0.254354624848485 0.252342310505051 0.250248654545455 0.273141830909091 0.386249325858586 0.263537975959596
0.278173492727273 0.247114647474747 0.255075434141414 0.255808956969697 0.251882852323232 0.267115502222222 0.278034165454545 0.246743687676768 0.277565785656566 0.442115882626263 0.245407095555556
0.222318481010101 0.225581067676768 0.222642315959596 0.221584952525253 0.22208518020202 0.217482862020202 0.227177474747475 0.22243323959596 0.223449250707071 0.28359163050505 0.218052144848485
0.222106793333333 0.220301525858586 0.218203816565657 0.223712515757576 0.215362622828283 0.211339112323232 0.227651613737374 0.220391942222222 0.22326043010101 0.353811163434343 0.212159578989899
0.234717881818182 0.234185244242424 0.236288928686869 0.235700509292929 0.234901995353535 0.226871924646465 0.234866345454545 0.243521379393939 0.236028055151515 0.376969696969697 0.23865813979798
0.225830684444444 0.218475236767677 0.248857242626263 0.230785149292929 0.241991932929293 0.242465501414141 0.231036872525253 0.234232462626263 0.24076780969697 0.367939508484848 0.224182175151515
0.206526361818182 0.213906849292929 0.207209945050505 0.21328439959596 0.202949635555556 0.205502046464646 0.20869544040404 0.206781227878788 0.201984436363636 0.42036531050505 0.197780614141414
0.249802175757576 0.263765787474747 0.248531946262626 0.246447354747475 0.259657118181818 0.257568695555556 0.256909531111111 0.276610033333333 0.260941161818182 0.395187435757576 0.252638966060606
0.224605266262626 0.221422152525253 0.218708177171717 0.216314049090909 0.218488333737374 0.220291117171717 0.246222450505051 0.233422266868687 0.25604949050505 0.169421877171717 0.218804208080808
0.216380507676768 0.226549676767677 0.21559333959596 0.228135038383838 0.215605999191919 0.227364381212121 0.225410848686869 0.225560681414141 0.229962113939394 0.351765686262626 0.23120134
0.22131636040404 0.224539211717172 0.236484973535354 0.224244554949495 0.224911678989899 0.210991743434343 0.222865637777778 0.223568316969697 0.227056435151515 0.256824301616162 0.226084623030303
0.25334608989899 0.251293613333333 0.252107462424242 0.24848681010101 0.261662516363636 0.25318042949495 0.254706243636364 0.24468636989899 0.259375641818182 0.273443292727273 0.253841234545455
0.249877724848485 0.24673058 0.234154492525253 0.254776090909091 0.253184414747475 0.245549478787879 0.281697842828283 0.244534914141414 0.248396031111111 0.200273467474747 0.254436624242424
